ID	LEXIBANK_ID	SUBGROUP	CONCEPT	CONCEPT_IN_SOURCE	CHINESE_GLOSS	DOCULECT	DOCULECT_NAME	GLOTTOCODE	TOKENS	CONCEPTICON	COGID	TONE_CLASS	TONE_VALUE	RATLIFF_LANGUAGE	RATLIFF_TOKENS	RATLIFF_INDEX	RATLIFF_COGID	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS	STRICTID	LOOSEID	ALIGNMENT	STRUCTURE	CROSSIDS	AUTOCOGID	MORPHEMES	SPLITID	LUMPID	SALIENTID
3081	SouthernGuizhouChuanqiandian-669_wearahat-1	Hmongic	WEAR (ON HEAD)	wear (a hat)	戴（帽）	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ⁿt a ŋ ⁵⁵	3428	256	阴去.*阴平	⁵⁵	CentralMashanHmong	ⁿʈ a ŋ ⁵ᵃ/⁵	0	1352	1 7 4 8	AXLT	TAN5	8	8.T.C 8.A.V 8.N.c 8.5.T	1.6 3.0 1.1 1.0	ⁿtaŋ⁵⁵	0	4314	1314	715	ⁿt a ŋ ⁵⁵	i n c t	4314	1339	WEAR	3813	360	4314
3082	WesternXiangxi-669_wearahat-1	Hmongic	WEAR (ON HEAD)	wear (a hat)	戴（帽）	WesternXiangxi	Xiangxi, West	west2430	ⁿt u ⁵³	3428	256	*阴上.*阳上	⁵³	WesternXiangxiMiao	ⁿʈ u ⁵	0	1350	1 7 8	AXT	TY3	11	11.T.C 11.Y.V 11.3.T	1.6 3.0 1.0	ⁿtu⁵³	0	4314	1314	715	ⁿt u - ⁵³	i n t	4314	1339	WEAR	3814	360	4314
3083	NorthernQiandong-669_wearahat-1	Hmongic	WEAR (ON HEAD)	wear (a hat)	戴（帽）	NorthernQiandong	Qiandong, North	nort2747	t ə ⁴⁴	3428	256	阴去	⁴⁴	NorthernQiandongMiao	t ə ⁵	0	1349	1 7 8	AXT	TE5	7	7.T.C 7.E.V 7.5.T	1.6 3.0 1.0	tə⁴⁴	1	4314	1314	715	t ə - ⁴⁴	i n t	4314	1339	WEAR	3815	360	4314
3084	WesternBaheng-669_wearahat-1	Hmongic	WEAR (ON HEAD)	wear (a hat)	戴（帽）	WesternBaheng	Baheng, West	pahn1237	n a ŋ ⁵⁵	3428	256	阴去	⁵⁵	PaHng	n o ⁵	0	1355	4 7 4 8	AXLT	NAN5	9	9.N.C 9.A.V 9.N.c 9.5.T	1.6 3.0 1.1 1.0	naŋ⁵⁵	0	4314	1314	715	n a ŋ ⁵⁵	i n c t	4314	1339	WEAR	3816	360	4314
3085	EasternBaheng-669_wearahat-1	Hmongic	WEAR (ON HEAD)	wear (a hat)	戴（帽）	EasternBaheng	Baheng, East	pahn1237	ⁿt u ŋ ⁵⁵	3428	256	阴去.*阴平	⁵⁵	PaHng	n o ⁵	0	1355	1 7 4 8	AXLT	TYN5	2	2.T.C 2.Y.V 2.N.c 2.5.T	1.6 3.0 1.1 1.0	ⁿtuŋ⁵⁵	0	4314	1314	715	ⁿt u ŋ ⁵⁵	i n c t	4314	1339	WEAR	3817	360	4314
3086	Jiongnai-669_wearahat-1	Hmongic	WEAR (ON HEAD)	wear (a hat)	戴（帽）	Jiongnai	Jiongnai	jion1236	ⁿt ɒ ŋ ³⁵	3428	256	阴去.*阴去.*阳去	³⁵	JiongnaiBunu	ⁿʈ w a ŋ ⁵	0	1354	1 7 4 8	AXLT	TON2	4	4.T.C 4.O.V 4.N.c 4.2.T	1.6 3.0 1.1 1.0	ⁿtɒŋ³⁵	1	4314	1314	715	ⁿt ɒ ŋ ³⁵	i n c t	4314	1339	WEAR	3818	360	4314
3087	Mien-669_wearahat-1	Mienic	WEAR (ON HEAD)	wear (a hat)	戴（帽）	Mien	Mien	iumi1238	d o ŋ ²⁴	3428	256	阴去	²⁴	luMien	d o ŋ ⁵¹	0	1356	1 7 4 8	AXLT	TUN2	6	6.T.C 6.U.V 6.N.c 6.2.T	1.6 3.0 1.1 1.0	doŋ²⁴	0	4314	1314	715	d o ŋ ²⁴	i n c t	4314	1339	WEAR	3819	360	4314
3088	KimMun-669_wearahat-1	Mienic	WEAR (ON HEAD)	wear (a hat)	戴（帽）	KimMun	Kim Mun	kimm1245	d o ŋ ⁵⁵	3428	256	阴上.阳上.阴入.阳入	⁵⁵	KimMun	d ɔ ŋ ⁵	0	1357	1 7 4 8	AXLT	TUN5	5	5.T.C 5.U.V 5.N.c 5.5.T	1.6 3.0 1.1 1.0	doŋ⁵⁵	0	4314	1314	715	d o ŋ ⁵⁵	i n c t	4314	1339	WEAR	3820	360	4314
3089	BiaoMin-669_wearahat-1	Mienic	WEAR (ON HEAD)	wear (a hat)	戴（帽）	BiaoMin	Biao Min	biao1254	d ɔ ŋ ²⁴	3428	256	阴去.*阴去.*阳去	²⁴	BiaoMon	d ɔ ŋ ⁵	0	1358	1 7 4 8	AXLT	TUN2	1	1.T.C 1.U.V 1.N.c 1.2.T	1.6 3.0 1.1 1.0	dɔŋ²⁴	0	4314	1314	715	d ɔ ŋ ²⁴	i n c t	4314	1339	WEAR	3821	360	4314
3090	ZaoMin-669_wearahat-1	Mienic	WEAR (ON HEAD)	wear (a hat)	戴（帽）	ZaoMin	Zao Min	dzao1238	d o ŋ ⁴²	3428	256	阴去.*阴上.*阳上	⁴²	DzaoMin	d ɔ ŋ ⁵	0	1359	1 7 4 8	AXLT	TUN3	13	13.T.C 13.U.V 13.N.c 13.3.T	1.6 3.0 1.1 1.0	doŋ⁴²	0	4314	1314	715	d o ŋ ⁴²	i n c t	4314	1339	WEAR	3822	360	4314
3091	WhiteHmong-484_toweave-1	Hmongic	WEAVE	to weave		WhiteHmong	White Hmong	hmon1333	ⁿt o ¹¹	133	257	阴平.阴上.阳上.阴入	¹¹	HmongDaw	ⁿʈ ɔ ⁷/³	0	1362	1 7 8	AXT	TU1	12	12.T.C 12.U.V 12.1.T	1.6 3.0 1.0	ⁿto¹¹	0	4328	1315	717	ⁿt o ¹¹	i n t	4328	1341	WEAVE	116	361	4328
3092	WesternXiangxi-865_weave-1	Hmongic	WEAVE	weave	织（布）	WesternXiangxi	Xiangxi, West	west2430	ⁿt o ⁴⁴	133	257	阴上.阴入.*阴平	⁴⁴	WesternXiangxiMiao	ⁿʈ o ⁷/³	0	1361	1 7 8	AXT	TU5	11	11.T.C 11.U.V 11.5.T	1.6 3.0 1.0	ⁿto⁴⁴	0	4328	1315	717	ⁿt o ⁴⁴	i n t	4328	1341	WEAVE	4808	361	4328
3093	NorthernQiandong-865_weave-1	Hmongic	WEAVE	weave	织（布）	NorthernQiandong	Qiandong, North	nort2747	ʔ ɛ ⁴⁴ + t o ⁵³	133	257	阴去 阳平.*阴上.*阳上	⁴⁴ ⁵³	NorthernQiandongMiao	t o ⁷/³	1	1360	1 7 8 9 1 7 8	AXT_AXT	HE5_TU3	7	7.H.C 7.E.V 7.5.T 7._._ 7.T.C 7.U.V 7.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔɛ⁴⁴+to⁵³	0	4329 4328	1316	717	ʔ ɛ ⁴⁴ + t o ⁵³	i n t + i n t	4329 4328	1341	_weave WEAVE	4809	361	4328
3094	WesternBaheng-865_weave-1	Hmongic	WEAVE	weave	织（布）	WesternBaheng	Baheng, West	pahn1237	n a ⁵³	133	257	阴入	⁵³	PaHng	n a ⁷/³	0	1364	4 7 8	AXT	NA3	9	9.N.C 9.A.V 9.3.T	1.6 3.0 1.0	na⁵³	0	4330	1317	718	n a ⁵³	i n t	4330	1343	WEAVE	4810	361	4330
3095	EasternBaheng-865_weave-1	Hmongic	WEAVE	weave	织（布）	EasternBaheng	Baheng, East	pahn1237	ⁿt a ⁵³	133	257	阴入	⁵³	PaHng	n a ⁷/³	0	1364	1 7 8	AXT	TA3	2	2.T.C 2.A.V 2.3.T	1.6 3.0 1.0	ⁿta⁵³	0	4327	1318	716	ⁿt a - ⁵³	i n t	4327	1340	WEAVE	4811	361	4327
3096	Jiongnai-865_weave-1	Hmongic	WEAVE	weave	织（布）	Jiongnai	Jiongnai	jion1236	ⁿt u ⁵⁵	133	257	阴入	⁵⁵	JiongnaiBunu	ⁿʈ u ⁷/³	0	1363	1 7 8	AXT	TY5	4	4.T.C 4.Y.V 4.5.T	1.6 3.0 1.0	ⁿtu⁵⁵	0	4328	1315	717	ⁿt u ⁵⁵	i n t	4328	1341	WEAVE	4812	361	4328
3097	Mien-865_weave-1	Mienic	WEAVE	weave	织（布）	Mien	Mien	iumi1238	d a t ⁵⁵	133	257	阴入	⁵⁵	luMien	d a t ⁷/³	0	1365	1 7 1 8	AXLT	TAT5	6	6.T.C 6.A.V 6.T.c 6.5.T	1.6 3.0 1.1 1.0	dat⁵⁵	0	4327	1318	716	d a t ⁵⁵	i n c t	4327	1340	WEAVE	4813	361	4327
3098	KimMun-865_weave-1	Mienic	WEAVE	weave	织（布）	KimMun	Kim Mun	kimm1245	d a t ⁵⁵	133	257	阴上.阳上.阴入.阳入	⁵⁵	KimMun	d a t ⁷/³	0	1366	1 7 1 8	AXLT	TAT5	5	5.T.C 5.A.V 5.T.c 5.5.T	1.6 3.0 1.1 1.0	dat⁵⁵	0	4327	1318	716	d a t ⁵⁵	i n c t	4327	1340	WEAVE	4814	361	4327
3099	BiaoMin-865_weave-1	Mienic	WEAVE	weave	织（布）	BiaoMin	Biao Min	biao1254	d a t ⁵³	133	257	阴入.*阴上.*阳上	⁵³	BiaoMon	d a n ⁷/³	0	1367	1 7 1 8	AXLT	TAT3	1	1.T.C 1.A.V 1.T.c 1.3.T	1.6 3.0 1.1 1.0	dat⁵³	0	4327	1318	716	d a t ⁵³	i n c t	4327	1340	WEAVE	4815	361	4327
3100	ZaoMin-865_weave-1	Mienic	WEAVE	weave	织（布）	ZaoMin	Zao Min	dzao1238	d a t ⁴⁴	133	257	阴平.阳上.阴入.*阴平	⁴⁴	DzaoMin	d a t ⁷/³	0	1368	1 7 1 8	AXLT	TAT5	13	13.T.C 13.A.V 13.T.c 13.5.T	1.6 3.0 1.1 1.0	dat⁴⁴	0	4327	1318	716	d a t ⁴⁴	i n c t	4327	1340	WEAVE	4816	361	4327
3101	WhiteHmong-1044_wet-1	Hmongic	WET	wet		WhiteHmong	White Hmong	hmon1333	ⁿt u ⁵⁵	1726	250	阴平	⁵⁵	HmongDaw	ⁿʈ u ¹	0	1305	1 7 8	AXT	TY5	12	12.T.C 12.Y.V 12.5.T	1.6 3.0 1.0	ⁿtu⁵⁵	0	4342	1319	720	ⁿt u - ⁵⁵	i n t	4342	1344	WET	260	362	4342
3102	EasternLuobuohe-577_wet-1	Hmongic	WET	wet	湿	EasternLuobuohe	Luobuohe, Eastern	luop1235	t ə ⁰/² + ⁿdz o ³³	1726	250	轻声 阴入.阳入.*阴平	⁰/² ³³	Luopohe	ˀt a ŋ ᴬ/¹	0	1307	1 7 8 9 2 7 8	AXT_AXT	TE6_CU4	3	3.T.C 3.E.V 3.6.T 3._._ 3.C.C 3.U.V 3.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tə⁰/²+ⁿdzo³³	0	4340 4341	1320	720	t ə ⁰/² + ⁿdz o ³³	i n t + i n t	84 4341	1345	WET _wet	3278	362	4340
3103	WesternLuobuohe-577_wet-1	Hmongic	WET	wet	湿	WesternLuobuohe	Luobuohe, Western	luop1235	t ə ⁰/² + ⁿt ɑ ŋ ³¹	1726	250	轻声 阴平.阳平.阴入.阳入.*阳平	⁰/² ³¹	Luopohe	ˀt a ŋ ᴬ/¹	1	1307	1 7 8 9 1 7 4 8	AXT_AXLT	TE6_TAN3	10	10.T.C 10.E.V 10.6.T 10._._ 10.T.C 10.A.V 10.N.c 10.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	tə⁰/²+ⁿtɑŋ³¹	0	4340 4342	1321	720	t ə ⁰/² + ⁿt ɑ ŋ ³¹	i n t + i n c t	84 4342	1344	_wet WET	3279	362	4342
3104	SouthernGuizhouChuanqiandian-577_wet-1	Hmongic	WET	wet	湿	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ⁿt o ŋ ³²	1726	250	阴平	³²	CentralMashanHmong	ⁿʈ o ŋ ¹ᵃ/¹	0	1306	1 7 4 8	AXLT	TUN3	8	8.T.C 8.U.V 8.N.c 8.3.T	1.6 3.0 1.1 1.0	ⁿtoŋ³²	0	4342	1319	720	ⁿt o ŋ ³²	i n c t	4342	1344	WET	3280	362	4342
3105	WesternXiangxi-577_wet-1	Hmongic	WET	wet	湿	WesternXiangxi	Xiangxi, West	west2430	ⁿt e ³⁵	1726	250	阴平	³⁵	WesternXiangxiMiao	ⁿʈ e ¹	0	1304	1 7 8	AXT	TE2	11	11.T.C 11.E.V 11.2.T	1.6 3.0 1.0	ⁿte³⁵	0	4340	1322	720	ⁿt e ³⁵	i n t	84	1345	WET	3281	362	4340
3106	WesternBaheng-577_wet-1	Hmongic	WET	wet	湿	WesternBaheng	Baheng, West	pahn1237	w ei ⁴²	1726	250	阳入	⁴²	PaHng	t ɔ̃ ⁴	0	1309	6 7 8	AXT	WE3	9	9.W.C 9.E.V 9.3.T	1.6 3.0 1.0	wei⁴²	0	4339	1323	719	w - ei ⁴²	i n t	4339	1346	WET	3283	362	4339
3107	EasternBaheng-577_wet-1	Hmongic	WET	wet	湿	EasternBaheng	Baheng, East	pahn1237	ⁿk w e ⁵³	1726	250	阴入	⁵³	PaHng	t ɔ̃ ⁴	0	1309	1 6 7 8	ACXT	KWE3	2	2.K.C 2.W.C 2.E.V 2.3.T	1.6 1.2 3.0 1.0	ⁿkwe⁵³	0	4339	1323	719	ⁿk w e ⁵³	i m n t	4339	1346	WET	3284	362	4339
3108	Jiongnai-577_wet-1	Hmongic	WET	wet	湿	Jiongnai	Jiongnai	jion1236	ⁿt a ŋ ⁴⁴	1726	250	阴平.*阴平	⁴⁴	JiongnaiBunu	ⁿʈ a ŋ ¹	0	1308	1 7 4 8	AXLT	TAN5	4	4.T.C 4.A.V 4.N.c 4.5.T	1.6 3.0 1.1 1.0	ⁿtaŋ⁴⁴	0	4342	1319	720	ⁿt a ŋ ⁴⁴	i n c t	4342	1344	WET	3285	362	4342
3109	KimMun-577_wet-1	Mienic	WET	wet	湿	KimMun	Kim Mun	kimm1245	d oː n ³⁵	1726	250	阴平.阳平.阴入.阳入	³⁵	KimMun	d ɔː n ¹	0	1310	1 7 4 8	AXLT	TUN2	5	5.T.C 5.U.V 5.N.c 5.2.T	1.6 3.0 1.1 1.0	doːn³⁵	0	4342	1319	720	d oː n ³⁵	i n c t	4342	1344	WET	3287	362	4342
3110	WhiteHmong-1144_what-1	Hmongic	WHAT	what?		WhiteHmong	White Hmong	hmon1333	d a ⁵⁵ + tʃ i ³³	1236	530	阴平 阴去	⁵⁵ ³³	HmongDaw	ʈʂ i ⁵	1	2595	1 7 8 9 1 7 8	AXT_AXT	TA5_TI4	12	12.T.C 12.A.V 12.5.T 12._._ 12.T.C 12.I.V 12.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	da⁵⁵+tʃi³³	0	4356 4357	1324	722	d a ⁵⁵ + tʃ i ³³	i n t + i n t	4356 4357	1353	WHAT _what	274	363	4357
3111	EasternLuobuohe-524_what-1	Hmongic	WHAT	what	什么	EasternLuobuohe	Luobuohe, Eastern	luop1235	m o ³¹ + ts ei ⁵⁵	1236	530	阴平.阳平.*阳平 阴上.阳上.*阴上.*阳上	³¹ ⁵⁵	Luopohe	ts i ᴮ/²	1	2597	4 7 8 9 2 7 8	AXT_AXT	MU3_CE5	3	3.M.C 3.U.V 3.3.T 3._._ 3.C.C 3.E.V 3.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	mo³¹+tsei⁵⁵	0	4351 4352	1325	721	m o ³¹ + ts ei ⁵⁵	i n t + i n t	4351 4366	1348	_what WHAT	2870	363	4352
3112	WesternLuobuohe-524_what-1	Hmongic	WHAT	what	什么	WesternLuobuohe	Luobuohe, Western	luop1235	ts i ⁵⁵ + ts i ⁵⁵	1236	530	阴上.阳上.*阴平.*阴上.*阳上 阴上.阳上.*阴平.*阴上.*阳上	⁵⁵ ⁵⁵	Luopohe	ts i ᴮ/²	0	2597	2 7 8 9 2 7 8	AXT_AXT	CI5_CI5	10	10.C.C 10.I.V 10.5.T 10._._ 10.C.C 10.I.V 10.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tsi⁵⁵+tsi⁵⁵	0	4352 4355	1326	721	ts i ⁵⁵ + ts i ⁵⁵	i n t + i n t	4366 4355	1348	WHAT _what	2871	363	4352
3113	SouthernGuizhouChuanqiandian-524_what-1	Hmongic	WHAT	what	什么	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	s a ŋ ⁴² + s i ¹³	1236	530	阴上.*阴上.*阳上 阳去.阴入.*阴去.*阳去	⁴² ¹³	CentralMashanHmong	s i ⁷ᵇ/³	1	2596	3 7 4 8 9 3 7 8	AXLT_AXT	SAN3_SI2	8	8.S.C 8.A.V 8.N.c 8.3.T 8._._ 8.S.C 8.I.V 8.2.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	saŋ⁴²+si¹³	0	4354 4352	1327	721	s a ŋ ⁴² + s i ¹³	i n c t + i n t	4354 4366	1348	_what WHAT	2872	363	4352
3114	NorthernQiandong-524_what-1	Hmongic	WHAT	what	什么	NorthernQiandong	Qiandong, North	nort2747	q ei ⁵⁵ + ɕ i ³⁵	1236	530	0 阴上	⁵⁵ ³⁵	NorthernQiandongMiao	ɕ i ³	1	2594	1 7 8 9 3 7 8	AXT_AXT	KE5_SI2	7	7.K.C 7.E.V 7.5.T 7._._ 7.S.C 7.I.V 7.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	qei⁵⁵+ɕi³⁵	0	4353 4352	1328	721	q ei ⁵⁵ + ɕ i ³⁵	i n t + i n t	4353 4366	1348	_what WHAT	2874	363	4352
3115	WhiteHmong-1147_which-1	Hmongic	WHICH	which?		WhiteHmong	White Hmong	hmon1333	t ɯ ³¹	727	240	阳平.阳上.阳去	³¹	HmongDaw	t ɯ ⁶/¹³	0	1272	1 7 8	AXT	TI3	12	12.T.C 12.I.V 12.3.T	1.6 3.0 1.0	tɯ³¹	0	4363	1329	723	t ɯ ³¹	i n t	4363	1355	WHICH	275	364	4363
3116	EasternLuobuohe-525_which-1	Hmongic	WHICH	which	哪个	EasternLuobuohe	Luobuohe, Eastern	luop1235	ʑ u ŋ ²⁴ + q o ⁰/⁵ + ts ei ⁵⁵	727	240	阴去.阳去.*阴去.*阳去 轻声 阴上.阳上.*阴上.*阳上	²⁴ ⁰/⁵ ⁵⁵	Luopohe	ð u ᴮ/²	0	1274	3 7 4 8 9 1 7 8 9 2 7 8	AXLT_AXT_AXT	SYN2_KU6_CE5	3	3.S.C 3.Y.V 3.N.c 3.2.T 3._._ 3.K.C 3.U.V 3.6.T 3._._ 3.C.C 3.E.V 3.5.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʑuŋ²⁴+qo⁰/⁵+tsei⁵⁵	0	4364 4365 4366	1330	723	ʑ u ŋ ²⁴ + q o ⁰/⁵ + ts ei ⁵⁵	i n c t + i n t + i n t	4364 4365 4366	1358	_which _which WHICH	2882	364	4364
3117	WesternLuobuohe-525_which-1	Hmongic	WHICH	which	哪个	WesternLuobuohe	Luobuohe, Western	luop1235	n ɑ ⁵⁵ + ts i ⁵⁵	727	240	阴上.阳上.*阴平.*阴上.*阳上 阴上.阳上.*阴平.*阴上.*阳上	⁵⁵ ⁵⁵	Luopohe	ð u ᴮ/²	1	1274	4 7 8 9 2 7 8	AXT_AXT	NA5_CI5	10	10.N.C 10.A.V 10.5.T 10._._ 10.C.C 10.I.V 10.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	nɑ⁵⁵+tsi⁵⁵	0	4367 4366	1331	723	n ɑ - ⁵⁵ + ts i ⁵⁵	i n t + i n t	4367 4366	1357	WHICH _which	2883	364	4366
3118	SouthernGuizhouChuanqiandian-525_which-1	Hmongic	WHICH	which	哪个	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	n o ŋ ³² + t u ¹³	727	240	阴平 阳去.阴入.*阴去.*阳去	³² ¹³	CentralMashanHmong	t u ⁶/¹³	1	1273	4 7 4 8 9 1 7 8	AXLT_AXT	NUN3_TY2	8	8.N.C 8.U.V 8.N.c 8.3.T 8._._ 8.T.C 8.Y.V 8.2.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	noŋ³²+tu¹³	0	4367 4363	1332	723	n o ŋ ³² + t u ¹³	i n c t + i n t	4367 4363	1355	_which WHICH	2884	364	4363
3119	NorthernQiandong-525_which-1	Hmongic	WHICH	which	哪个	NorthernQiandong	Qiandong, North	nort2747	l ɛ ³³ + t ei ¹³	727	240	阴平.*阴平 阴入.*阴去.*阳去	³³ ¹³	NorthernQiandongMiao	t ei ⁶/¹³	1	1271	5 7 8 9 1 7 8	AXT_AXT	LE4_TE2	7	7.L.C 7.E.V 7.4.T 7._._ 7.T.C 7.E.V 7.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	lɛ³³+tei¹³	0	4368 4363	1333	723	l ɛ ³³ + t ei ¹³	i n t + i n t	4368 4363	1355	_which WHICH	2886	364	4363
3120	WesternBaheng-525_which-1	Hmongic	WHICH	which	哪个	WesternBaheng	Baheng, West	pahn1237	t ei ⁴⁴ + l e ³³	727	240	阳去 阳平	⁴⁴ ³³	PaHng	t i ¹	0	1275	1 7 8 9 5 7 8	AXT_AXT	TE5_LE4	9	9.T.C 9.E.V 9.5.T 9._._ 9.L.C 9.E.V 9.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tei⁴⁴+le³³	0	4363 4368	1334	723	t ei ⁴⁴ + l e ³³	i n t + i n t	4363 4368	1355	WHICH _which	2887	364	4363
3121	EasternBaheng-525_which-1	Hmongic	WHICH	which	哪个	EasternBaheng	Baheng, East	pahn1237	ʑ a ³¹³ + t i ³⁵	727	240	阴上.*阴上 阴平.*阴去.*阴入.*阳入	³¹³ ³⁵	PaHng	t i ¹	1	1275	3 7 8 9 1 7 8	AXT_AXT	SA6_TI2	2	2.S.C 2.A.V 2.6.T 2._._ 2.T.C 2.I.V 2.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʑa³¹³+ti³⁵	0	4362 4363	1335	723	ʑ a ³¹³ + t i ³⁵	i n t + i n t	4362 4363	1355	_which WHICH	2888	364	4363
3122	Mien-525_which-1	Mienic	WHICH	which	哪个	Mien	Mien	iumi1238	h aːi ²⁴ + n oː m ³³	727	389	阴去 阴平	²⁴ ³³	luMien	l aːi ⁵	0	1937	3 7 8 9 4 7 4 8	AXT_AXLT	HA2_NUM4	6	6.H.C 6.A.V 6.2.T 6._._ 6.N.C 6.U.V 6.M.c 6.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	haːi²⁴+noːm³³	0	4362 4367	1336	723	h aːi ²⁴ + n oː m ³³	i n t + i n c t	4362 4367	1356	WHICH _which	2890	364	4362
3123	BiaoMin-525_which-1	Mienic	WHICH	which	哪个	BiaoMin	Biao Min	biao1254	x a ²⁴ + t au ³¹	727	389	阴去.*阴去.*阳去 阳平.*阳平	²⁴ ³¹	BiaoMon	h a ⁵	0	1938	3 7 8 9 1 7 8	AXT_AXT	GA2_TA3	1	1.G.C 1.A.V 1.2.T 1._._ 1.T.C 1.A.V 1.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	xa²⁴+tau³¹	0	4362 4363	1335	723	x a ²⁴ + t au ³¹	i n t + i n t	4362 4363	1355	_which WHICH	2892	364	4362
3124	EasternLuobuohe-334_whip-1	Hmongic	WHIP	whip	鞭子	EasternLuobuohe	Luobuohe, Eastern	luop1235	ʔ a ⁰/² + ⁿb l o ³³ + m a ⁵⁵	2630	162	轻声 阴入.阳入.*阴平 阴上.阳上.*阴上.*阳上	⁰/² ³³ ⁵⁵	Luopohe	ˀp l o ᴰ/⁴	1	795	1 7 8 9 1 5 7 8 9 4 7 8	AXT_ACXT_AXT	HA6_PLU4_MA5	3	3.H.C 3.A.V 3.6.T 3._._ 3.P.C 3.L.C 3.U.V 3.4.T 3._._ 3.M.C 3.A.V 3.5.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	ʔa⁰/²+ⁿblo³³+ma⁵⁵	0	4383 4384 4385	1337	725	ʔ a ⁰/² + ⁿb l o ³³ + m a - ⁵⁵	i n t + i m n t + i n t	69 4384 4385	1363	_whip WHIP _whip	2240	365	4384
3125	WesternLuobuohe-334_whip-1	Hmongic	WHIP	whip	鞭子	WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + ⁿb l ɑu ³¹	2630	162	轻声 阴平.阳平.阴入.阳入.*阳平	⁰/² ³¹	Luopohe	ˀp l o ᴰ/⁴	1	795	1 7 8 9 1 5 7 8	AXT_ACXT	HE6_PLA3	10	10.H.C 10.E.V 10.6.T 10._._ 10.P.C 10.L.C 10.A.V 10.3.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	ʔə⁰/²+ⁿblɑu³¹	0	4383 4384	1338	725	ʔ ə ⁰/² + ⁿb l ɑu ³¹	i n t + i m n t	69 4384	1363	_whip WHIP	2241	365	4384
3126	SouthernGuizhouChuanqiandian-334_whip-1	Hmongic	WHIP	whip	鞭子	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ⁿp l ə ²¹ + m e n ¹¹	2630	162	阳入.*阳平 阳上	²¹ ¹¹	CentralMashanHmong	ⁿp l ə ⁸/²⁴	0	794	1 5 7 8 9 4 7 4 8	ACXT_AXLT	PLE3_MEN1	8	8.P.C 8.L.C 8.E.V 8.3.T 8._._ 8.M.C 8.E.V 8.N.c 8.1.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.1 1.0	ⁿplə²¹+men¹¹	0	4384 4385	1339	725	ⁿp l ə ²¹ + m e n ¹¹	i m n t + i n c t	4384 4385	1363	WHIP _whip	2242	365	4384
3127	Mien-334_whip-1	Mienic	WHIP	whip	鞭子	Mien	Mien	iumi1238	p i n ³³	2630	15	阴平	³³	luMien	b i ŋ ¹	0	89	1 7 4 8	AXLT	PIN4	6	6.P.C 6.I.V 6.N.c 6.4.T	1.6 3.0 1.1 1.0	pin³³	0	4381	1340	724	p - i n ³³	i n c t	4381	1362	WHIP	2248	365	4381
3128	KimMun-334_whip-1	Mienic	WHIP	whip	鞭子	KimMun	Kim Mun	kimm1245	ˀp i n ³⁵	2630	15	阴平.阳平.阴入.阳入	³⁵	KimMun	p i n ¹	0	90	1 7 4 8	AXLT	PIN2	5	5.P.C 5.I.V 5.N.c 5.2.T	1.6 3.0 1.1 1.0	ˀpin³⁵	0	4381	1340	724	ˀp - i n ³⁵	i n c t	4381	1362	WHIP	2249	365	4381
3129	BiaoMin-334_whip-1	Mienic	WHIP	whip	鞭子	BiaoMin	Biao Min	biao1254	p j ɛ n ³³ + ts ɿ ⁵³	2630	15	阴平.*阴平 阴入.*阴上.*阳上	³³ ⁵³	BiaoMon	p i n ¹	0	91	1 6 7 4 8 9 2 7 8	ACXLT_AXT	PJEN4_CI3	1	1.P.C 1.J.C 1.E.V 1.N.c 1.4.T 1._._ 1.C.C 1.I.V 1.3.T	1.6 1.2 3.0 1.1 1.0 0.0 1.6 3.0 1.0	pjɛn³³+tsɿ⁵³	0	4381 4382	1341	724	p j ɛ n ³³ + ts ɿ ⁵³	i m n c t + i n t	4381 4382	1362	WHIP _whip	2250	365	4381
