ID	LEXIBANK_ID	SUBGROUP	CONCEPT	CONCEPT_IN_SOURCE	CHINESE_GLOSS	DOCULECT	DOCULECT_NAME	GLOTTOCODE	TOKENS	CONCEPTICON	COGID	TONE_CLASS	TONE_VALUE	RATLIFF_LANGUAGE	RATLIFF_TOKENS	RATLIFF_INDEX	RATLIFF_COGID	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS	STRICTID	LOOSEID	ALIGNMENT	STRUCTURE	CROSSIDS	AUTOCOGID	MORPHEMES	SPLITID	LUMPID
2943	WesternLuobuohe-532_short-1	Hmongic	SHORT	short	短	WesternLuobuohe	Luobuohe, Western	luop1235	ˀl ɑ ŋ ⁵⁵	1645	371	阴上.阳上.*阴平.*阴上.*阳上	⁵⁵	Luopohe	ʔ l a ŋ ᴮ/²	0	1867	5 7 4 8	AXLT	LAN5	10	10.L.C 10.A.V 10.N.c 10.5.T	1.6 3.0 1.1 1.0	ˀlɑŋ⁵⁵	0	5071	1940	1092	ˀl ɑ ŋ ⁵⁵	i n c t	5071	1994	SHORT	2943	280
2944	SouthernGuizhouChuanqiandian-532_short-1	Hmongic	SHORT	short	短	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	l o ŋ ⁴²	1645	371	阴上.*阴上.*阳上	⁴²	CentralMashanHmong	l o ŋ ³ᵃ/³	0	1866	5 7 4 8	AXLT	LUN3	8	8.L.C 8.U.V 8.N.c 8.3.T	1.6 3.0 1.1 1.0	loŋ⁴²	0	5071	1940	1092	l o ŋ ⁴²	i n c t	5071	1994	SHORT	2944	280
2945	WesternXiangxi-532_short-1	Hmongic	SHORT	short	短	WesternXiangxi	Xiangxi, West	west2430	l e ⁴⁴	1645	371	阴上.阴入.*阴平	⁴⁴	WesternXiangxiMiao	l e ³	0	1864	5 7 8	AXT	LE5	11	11.L.C 11.E.V 11.5.T	1.6 3.0 1.0	le⁴⁴	0	5071	1940	1092	l e - ⁴⁴	i n t	5071	1994	SHORT	2945	280
2946	NorthernQiandong-532_short-1	Hmongic	SHORT	short	短	NorthernQiandong	Qiandong, North	nort2747	l ɛ ³⁵	1645	371	阴上	³⁵	NorthernQiandongMiao	l ɛ ³	0	1863	5 7 8	AXT	LE2	7	7.L.C 7.E.V 7.2.T	1.6 3.0 1.0	lɛ³⁵	0	5071	1940	1092	l ɛ - ³⁵	i n t	5071	1994	SHORT	2946	280
2947	WesternBaheng-532_short-1	Hmongic	SHORT	short	短	WesternBaheng	Baheng, West	pahn1237	l a ŋ ³¹	1645	371	阴上	³¹	PaHng	l ɔ̃ ³	0	1869	5 7 4 8	AXLT	LAN3	9	9.L.C 9.A.V 9.N.c 9.3.T	1.6 3.0 1.1 1.0	laŋ³¹	0	5071	1940	1092	l a ŋ ³¹	i n c t	5071	1994	SHORT	2947	280
2948	EasternBaheng-532_short-1	Hmongic	SHORT	short	短	EasternBaheng	Baheng, East	pahn1237	l a ŋ ³¹³	1645	371	阴上.*阴上	³¹³	PaHng	l ɔ̃ ³	0	1869	5 7 4 8	AXLT	LAN6	2	2.L.C 2.A.V 2.N.c 2.6.T	1.6 3.0 1.1 1.0	laŋ³¹³	0	5071	1940	1092	l a ŋ ³¹³	i n c t	5071	1994	SHORT	2948	280
2949	Jiongnai-532_short-1	Hmongic	SHORT	short	短	Jiongnai	Jiongnai	jion1236	l a ŋ ⁵³	1645	371	阴上.*阴上.*阳上	⁵³	JiongnaiBunu	l a ŋ ³	0	1868	5 7 4 8	AXLT	LAN3	4	4.L.C 4.A.V 4.N.c 4.3.T	1.6 3.0 1.1 1.0	laŋ⁵³	0	5071	1940	1092	l a ŋ ⁵³	i n c t	5071	1994	SHORT	2949	280
2950	Mien-532_short-1	Mienic	SHORT	short	短	Mien	Mien	iumi1238	n a ŋ ⁵³	1645	286	阴上	⁵³	luMien	n a ŋ ³	0	1485	4 7 4 8	AXLT	NAN3	6	6.N.C 6.A.V 6.N.c 6.3.T	1.6 3.0 1.1 1.0	naŋ⁵³	0	5070	1942	1091	n a ŋ ⁵³	i n c t	5070	1995	SHORT	2950	280
2951	KimMun-532_short-1	Mienic	SHORT	short	短	KimMun	Kim Mun	kimm1245	n e ŋ ⁵¹	1645	286	阴上.阳上.*阴上.*阳上	⁵¹	KimMun	n i ŋ ³	0	1486	4 7 4 8	AXLT	NEN3	5	5.N.C 5.E.V 5.N.c 5.3.T	1.6 3.0 1.1 1.0	neŋ⁵¹	0	5070	1942	1091	n e ŋ ⁵¹	i n c t	5070	1995	SHORT	2951	280
2952	BiaoMin-532_short-1	Mienic	SHORT	short	短	BiaoMin	Biao Min	biao1254	n a ŋ ³⁵	1645	286	阴上	³⁵	BiaoMon	n a ŋ ³	0	1487	4 7 4 8	AXLT	NAN2	1	1.N.C 1.A.V 1.N.c 1.2.T	1.6 3.0 1.1 1.0	naŋ³⁵	0	5070	1942	1091	n a ŋ ³⁵	i n c t	5070	1995	SHORT	2952	280
2953	ZaoMin-532_short-1	Mienic	SHORT	short	短	ZaoMin	Zao Min	dzao1238	n a ŋ ²⁴	1645	286	阴上.*阳平	²⁴	DzaoMin	n a ŋ ³	0	1488	4 7 4 8	AXLT	NAN2	13	13.N.C 13.A.V 13.N.c 13.2.T	1.6 3.0 1.1 1.0	naŋ²⁴	0	5070	1942	1091	n a ŋ ²⁴	i n c t	5070	1995	SHORT	2953	280
69	WhiteHmong-288_theshoulder-1	Hmongic	SHOULDER	the shoulder		WhiteHmong	White Hmong	hmon1333	s u ⁵⁵ + p ɯ ³¹	1482	37	阴平 阳平.阳上.阳去	⁵⁵ ³¹	HmongDaw	p ɯ ⁶/¹³	1	186	3 7 8 9 1 7 8	AXT_AXT	SY5_PI3	12	12.S.C 12.Y.V 12.5.T 12._._ 12.P.C 12.I.V 12.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	su⁵⁵+pɯ³¹	0	5095 5085	1943	1093	s u ⁵⁵ + p - ɯ ³¹	i n t + i n t	5095 5085	1997	_shoulder SHOULDER	69	281
880	EasternLuobuohe-94_shoulder-1	Hmongic	SHOULDER	shoulder	肩膀	EasternLuobuohe	Luobuohe, Eastern	luop1235	p ə ⁰/⁵ + v u ²⁴	1482	37	轻声 阴去.阳去.*阴去.*阳去	⁰/⁵ ²⁴	Luopohe	v u ᶜ/³	1	187	1 7 8 9 3 7 8	AXT_AXT	PE6_BY2	3	3.P.C 3.E.V 3.6.T 3._._ 3.B.C 3.Y.V 3.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	pə⁰/⁵+vu²⁴	0	5085 5088	1944	1093	p - ə ⁰/⁵ + v u ²⁴	i n t + i n t	5085 5088	1997	SHOULDER _shoulder	880	281
881	WesternLuobuohe-94_shoulder-1	Hmongic	SHOULDER	shoulder	肩膀	WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + s u ³¹ + v u ³⁵	1482	37	轻声 阴平.阳平.阴入.阳入.*阳平 阴去.阳去.*阴去.*阳去	⁰/² ³¹ ³⁵	Luopohe	v u ᶜ/³	2	187	1 7 8 9 3 7 8 9 3 7 8	AXT_AXT_AXT	HE6_SY3_BY2	10	10.H.C 10.E.V 10.6.T 10._._ 10.S.C 10.Y.V 10.3.T 10._._ 10.B.C 10.Y.V 10.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔə⁰/²+su³¹+vu³⁵	0	5093 5095 5088	1945	1093	ʔ ə ⁰/² + s u ³¹ + v u ³⁵	i n t + i n t + i n t	640 5095 5088	2000	_shoulder _shoulder SHOULDER	881	281
882	SouthernGuizhouChuanqiandian-94_shoulder-1	Hmongic	SHOULDER	shoulder	肩膀	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ɬ u/w a ³² + p o ŋ ⁵⁵	1482	0	阴平 阴去.*阴平	³² ⁵⁵	CentralMashanHmong				5 6 7 8 9 1 7 4 8	ACXT_AXLT	LWA3_PUN5	8	8.L.C 8.W.C 8.A.V 8.3.T 8._._ 8.P.C 8.U.V 8.N.c 8.5.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.1 1.0	ɬu/wa³²+poŋ⁵⁵	0	5092 5090	1946	1093	ɬ u/w a ³² + p o ŋ ⁵⁵	i m n t + i n c t	5092 5090	2001	_shoulder SHOULDER	882	281
883	WesternXiangxi-94_shoulder-1	Hmongic	SHOULDER	shoulder	肩膀	WesternXiangxi	Xiangxi, West	west2430	q o ³⁵ + p ə ⁴²	1482	37	阴平 0	³⁵ ⁴²	WesternXiangxiMiao	p ə ⁶/¹³	1	185	1 7 8 9 1 7 8	AXT_AXT	KU2_PE3	11	11.K.C 11.U.V 11.2.T 11._._ 11.P.C 11.E.V 11.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	qo³⁵+pə⁴²	0	5087 5085	1947	1093	q o ³⁵ + p - ə ⁴²	i n t + i n t	5087 5085	1997	_shoulder SHOULDER	883	281
884	NorthernQiandong-94_shoulder-1	Hmongic	SHOULDER	shoulder	肩膀	NorthernQiandong	Qiandong, North	nort2747	q a ³³ + ɬ a ŋ ³³	1482	0	阴平.*阴平 阴平.*阴平	³³ ³³	NorthernQiandongMiao				1 7 8 9 5 7 4 8	AXT_AXLT	KA4_LAN4	7	7.K.C 7.A.V 7.4.T 7._._ 7.L.C 7.A.V 7.N.c 7.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	qa³³+ɬaŋ³³	0	5087 5091	1948	1093	q a ³³ + ɬ a ŋ ³³	i n t + i n c t	5087 5091	1999	SHOULDER _shoulder	884	281
885	WesternBaheng-94_shoulder-1	Hmongic	SHOULDER	shoulder	肩膀	WesternBaheng	Baheng, West	pahn1237	ʔ a ⁰/³ + tɕ a ⁵⁵ + q o ¹¹	1482	0	轻声 阴去 阳上	⁰/³ ⁵⁵ ¹¹	PaHng				1 7 8 9 2 7 8 9 1 7 8	AXT_AXT_AXT	HA6_CA5_KU1	9	9.H.C 9.A.V 9.6.T 9._._ 9.C.C 9.A.V 9.5.T 9._._ 9.K.C 9.U.V 9.1.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔa⁰/³+tɕa⁵⁵+qo¹¹	0	5093 5094 5087	1949	1093	ʔ a ⁰/³ + tɕ a ⁵⁵ + q o ¹¹	i n t + i n t + i n t	640 5094 5087	1999	_shoulder _shoulder SHOULDER	885	281
886	EasternBaheng-94_shoulder-1	Hmongic	SHOULDER	shoulder	肩膀	EasternBaheng	Baheng, East	pahn1237	pʰ i ⁵⁵ + k o ³¹³	1482	0	阴去.*阴平 阴上.*阴上	⁵⁵ ³¹³	PaHng				1 7 8 9 1 7 8	AXT_AXT	PI5_KU6	2	2.P.C 2.I.V 2.5.T 2._._ 2.K.C 2.U.V 2.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	pʰi⁵⁵+ko³¹³	0	5085 5087	1950	1093	pʰ - i ⁵⁵ + k o ³¹³	i n t + i n t	5085 5087	1997	SHOULDER _shoulder	886	281
887	Jiongnai-94_shoulder-1	Hmongic	SHOULDER	shoulder	肩膀	Jiongnai	Jiongnai	jion1236	tʃ ɒi ⁴⁴	1482	0	阴平.*阴平	⁴⁴	JiongnaiBunu				1 7 8	AXT	TO5	4	4.T.C 4.O.V 4.5.T	1.6 3.0 1.0	tʃɒi⁴⁴	0	5089	1951	1094	tʃ ɒi ⁴⁴	i n t	5089	2004	SHOULDER	887	281
888	Mien-94_shoulder-1	Mienic	SHOULDER	shoulder	肩膀	Mien	Mien	iumi1238	p ə ²³¹ + t au ³¹	1482	0	阳上 阳平	²³¹ ³¹	luMien				1 7 8 9 1 7 8	AXT_AXT	PE6_TA3	6	6.P.C 6.E.V 6.6.T 6._._ 6.T.C 6.A.V 6.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	pə²³¹+tau³¹	0	5085 5086	1952	1093	p - ə ²³¹ + t au - ³¹	i n t + i n t	5085 4344	1997	SHOULDER _shoulder	888	281
889	KimMun-94_shoulder-1	Mienic	SHOULDER	shoulder	肩膀	KimMun	Kim Mun	kimm1245	p i n ³³ + ˀt au ³³	1482	0	阴平.阳平.*阴平 阴平.阳平.*阴平	³³ ³³	KimMun				1 7 4 8 9 1 7 8	AXLT_AXT	PIN4_TA4	5	5.P.C 5.I.V 5.N.c 5.4.T 5._._ 5.T.C 5.A.V 5.4.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	pin³³+ˀtau³³	0	5090 5086	1953	1093	p i n ³³ + ˀt au - ³³	i n c t + i n t	5090 4344	1998	_shoulder SHOULDER	889	281
890	BiaoMin-94_shoulder-1	Mienic	SHOULDER	shoulder	肩膀	BiaoMin	Biao Min	biao1254	b j a ⁵³ + t au ³¹	1482	0	阴入.*阴上.*阳上 阳平.*阳平	⁵³ ³¹	BiaoMon				1 6 7 8 9 1 7 8	ACXT_AXT	PJA3_TA3	1	1.P.C 1.J.C 1.A.V 1.3.T 1._._ 1.T.C 1.A.V 1.3.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	bja⁵³+tau³¹	0	5085 5086	1952	1093	b j a ⁵³ + t au - ³¹	i m n t + i n t	5085 4344	1997	SHOULDER _shoulder	890	281
891	ZaoMin-94_shoulder-1	Mienic	SHOULDER	shoulder	肩膀	ZaoMin	Zao Min	dzao1238	k e n ⁴⁴ + t u ⁵³	1482	0	阴平.阳上.阴入.*阴平 阳平.*阴去.*阳去	⁴⁴ ⁵³	DzaoMin				1 7 4 8 9 1 7 8	AXLT_AXT	KEN5_TY3	13	13.K.C 13.E.V 13.N.c 13.5.T 13._._ 13.T.C 13.Y.V 13.3.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	ken⁴⁴+tu⁵³	0	5096 5086	1954	1093	k e n ⁴⁴ + t u - ⁵³	i n c t + i n t	5096 4344	1998	_shoulder SHOULDER	891	281
2275	EasternLuobuohe-349_carryingpoleshoulderpole-1	Hmongic	SHOULDER POLE	carrying pole (shoulder pole)	扁担	EasternLuobuohe	Luobuohe, Eastern	luop1235	ʔ a ⁰/² + t a ŋ ²⁴	3432	0	轻声 阴去.阳去.*阴去.*阳去	⁰/² ²⁴	Luopohe				1 7 8 9 1 7 4 8	AXT_AXLT	HA6_TAN2	3	3.H.C 3.A.V 3.6.T 3._._ 3.T.C 3.A.V 3.N.c 3.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	ʔa⁰/²+taŋ²⁴	0	5117 5113	1955	1095	ʔ - a ⁰/² + t - a ŋ ²⁴	i n t + i n c t	22 5113	2009	_shoulder SHOULDER	2275	282
2276	WesternLuobuohe-349_carryingpoleshoulderpole-1	Hmongic	SHOULDER POLE	carrying pole (shoulder pole)	扁担	WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + t ɑ ŋ ³⁵	3432	0	轻声 阴去.阳去.*阴去.*阳去	⁰/² ³⁵	Luopohe				1 7 8 9 1 7 4 8	AXT_AXLT	HE6_TAN2	10	10.H.C 10.E.V 10.6.T 10._._ 10.T.C 10.A.V 10.N.c 10.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	ʔə⁰/²+tɑŋ³⁵	0	5117 5113	1955	1095	ʔ - ə ⁰/² + t - ɑ ŋ ³⁵	i n t + i n c t	22 5113	2009	_shoulder SHOULDER	2276	282
2277	SouthernGuizhouChuanqiandian-349_carryingpoleshoulderpole-1	Hmongic	SHOULDER POLE	carrying pole (shoulder pole)	扁担	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	h a ŋ ³²	3432	0	阴平	³²	CentralMashanHmong				3 7 4 8	AXLT	HAN3	8	8.H.C 8.A.V 8.N.c 8.3.T	1.6 3.0 1.1 1.0	haŋ³²	0	5119	1956	1097	h a ŋ ³²	i n c t	5119	2012	SHOULDER	2277	282
2278	WesternXiangxi-349_carryingpoleshoulderpole-1	Hmongic	SHOULDER POLE	carrying pole (shoulder pole)	扁担	WesternXiangxi	Xiangxi, West	west2430	p j ɛ ⁵³ + t ɛ ³⁵	3432	0	*阴上.*阳上 阴平	⁵³ ³⁵	WesternXiangxiMiao				1 6 7 8 9 1 7 8	ACXT_AXT	PJE3_TE2	11	11.P.C 11.J.C 11.E.V 11.3.T 11._._ 11.T.C 11.E.V 11.2.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	pjɛ⁵³+tɛ³⁵	0	5120 5113	1957	1095	p j ɛ ⁵³ + t - ɛ - ³⁵	i m n t + i n t	5120 5113	2009	_shoulder SHOULDER	2278	282
2279	NorthernQiandong-349_carryingpoleshoulderpole-1	Hmongic	SHOULDER POLE	carrying pole (shoulder pole)	扁担	NorthernQiandong	Qiandong, North	nort2747	q a ŋ ⁵⁵	3432	0	0	⁵⁵	NorthernQiandongMiao				1 7 4 8	AXLT	KAN5	7	7.K.C 7.A.V 7.N.c 7.5.T	1.6 3.0 1.1 1.0	qaŋ⁵⁵	0	5118	1958	1096	q a ŋ ⁵⁵	i n c t	5118	2015	SHOULDER	2279	282
2280	WesternBaheng-349_carryingpoleshoulderpole-1	Hmongic	SHOULDER POLE	carrying pole (shoulder pole)	扁担	WesternBaheng	Baheng, West	pahn1237	t a ŋ ⁵⁵	3432	0	阴去	⁵⁵	PaHng				1 7 4 8	AXLT	TAN5	9	9.T.C 9.A.V 9.N.c 9.5.T	1.6 3.0 1.1 1.0	taŋ⁵⁵	0	5113	1959	1095	t - a ŋ ⁵⁵	i n c t	5113	2009	SHOULDER	2280	282
2281	EasternBaheng-349_carryingpoleshoulderpole-1	Hmongic	SHOULDER POLE	carrying pole (shoulder pole)	扁担	EasternBaheng	Baheng, East	pahn1237	q a ⁰/³ + p i ³¹³ + t a ⁵⁵	3432	0	轻声 阴上.*阴上 阴去.*阴平	⁰/³ ³¹³ ⁵⁵	PaHng				1 7 8 9 1 7 8 9 1 7 8	AXT_AXT_AXT	KA6_PI6_TA5	2	2.K.C 2.A.V 2.6.T 2._._ 2.P.C 2.I.V 2.6.T 2._._ 2.T.C 2.A.V 2.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	qa⁰/³+pi³¹³+ta⁵⁵	0	5115 5116 5113	1960	1095	q a ⁰/³ + p i ³¹³ + t - a - ⁵⁵	i n t + i n t + i n t	5115 5116 5113	2009	_shoulder _shoulder SHOULDER	2281	282
2282	Jiongnai-349_carryingpoleshoulderpole-1	Hmongic	SHOULDER POLE	carrying pole (shoulder pole)	扁担	Jiongnai	Jiongnai	jion1236	t əu ⁴⁴	3432	0	阴平.*阴平	⁴⁴	JiongnaiBunu				1 7 8	AXT	TE5	4	4.T.C 4.E.V 4.5.T	1.6 3.0 1.0	təu⁴⁴	0	5113	1959	1095	t - əu - ⁴⁴	i n t	5113	2009	SHOULDER	2282	282
2283	Mien-349_carryingpoleshoulderpole-1	Mienic	SHOULDER POLE	carrying pole (shoulder pole)	扁担	Mien	Mien	iumi1238	t j a ŋ ²⁴ + m oː ŋ ²³¹	3432	92	阴去 阳上	²⁴ ²³¹	luMien	m o ŋ ⁵	1	458	1 6 7 4 8 9 4 7 4 8	ACXLT_AXLT	TJAN2_MUN6	6	6.T.C 6.J.C 6.A.V 6.N.c 6.2.T 6._._ 6.M.C 6.U.V 6.N.c 6.6.T	1.6 1.2 3.0 1.1 1.0 0.0 1.6 3.0 1.1 1.0	tjaŋ²⁴+moːŋ²³¹	0	5113 5114	1961	1095	t j a ŋ ²⁴ + m oː ŋ ²³¹	i m n c t + i n c t	5113 5114	2009	SHOULDER _shoulder	2283	282
2284	KimMun-349_carryingpoleshoulderpole-1	Mienic	SHOULDER POLE	carrying pole (shoulder pole)	扁担	KimMun	Kim Mun	kimm1245	d au ⁵⁵ + m u ŋ ³¹	3432	92	阴上.阳上.阴入.阳入 阴上.阳上.阴去.阳去.*阳平	⁵⁵ ³¹	KimMun	m u ŋ ⁴	1	459	1 7 8 9 4 7 4 8	AXT_AXLT	TA5_MYN3	5	5.T.C 5.A.V 5.5.T 5._._ 5.M.C 5.Y.V 5.N.c 5.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	dau⁵⁵+muŋ³¹	0	5113 5114	1961	1095	d - au - ⁵⁵ + m u ŋ ³¹	i n t + i n c t	5113 5114	2009	SHOULDER _shoulder	2284	282
2285	BiaoMin-349_carryingpoleshoulderpole-1	Mienic	SHOULDER POLE	carrying pole (shoulder pole)	扁担	BiaoMin	Biao Min	biao1254	t a ⁵³ + m ɔ ŋ ⁴²	3432	92	阴入.*阴上.*阳上 阳上.阳去	⁵³ ⁴²	BiaoMon	m ɔ ŋ ⁴	1	460	1 7 8 9 4 7 4 8	AXT_AXLT	TA3_MUN3	1	1.T.C 1.A.V 1.3.T 1._._ 1.M.C 1.U.V 1.N.c 1.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	ta⁵³+mɔŋ⁴²	0	5113 5114	1961	1095	t - a - ⁵³ + m ɔ ŋ ⁴²	i n t + i n c t	5113 5114	2009	SHOULDER _shoulder	2285	282
2286	ZaoMin-349_carryingpoleshoulderpole-1	Mienic	SHOULDER POLE	carrying pole (shoulder pole)	扁担	ZaoMin	Zao Min	dzao1238	d o m ⁴⁴ + h o ŋ ⁴⁴	3432	0	阴平.阳上.阴入.*阴平 阴平.阳上.阴入.*阴平	⁴⁴ ⁴⁴	DzaoMin				1 7 4 8 9 3 7 4 8	AXLT_AXLT	TUM5_HUN5	13	13.T.C 13.U.V 13.M.c 13.5.T 13._._ 13.H.C 13.U.V 13.N.c 13.5.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.1 1.0	dom⁴⁴+hoŋ⁴⁴	0	5121 5119	1962	1097	d o m ⁴⁴ + h o ŋ ⁴⁴	i n c t + i n c t	5121 5119	2012	_shoulder SHOULDER	2286	282
4576	EasternLuobuohe-810_shrink-1	Hmongic	SHRINK	shrink	缩	EasternLuobuohe	Luobuohe, Eastern	luop1235	j o ³³	54	0	阴入.阳入.*阴平	³³	Luopohe				6 7 8	AXT	JU4	3	3.J.C 3.U.V 3.4.T	1.6 3.0 1.0	jo³³	0	5136	1963	1099	j o ³³	i n t	5136	2018	SHRINK	4576	283
4577	WesternLuobuohe-810_shrink-1	Hmongic	SHRINK	shrink	缩	WesternLuobuohe	Luobuohe, Western	luop1235	j ø ³¹	54	0	阴平.阳平.阴入.阳入.*阳平	³¹	Luopohe				6 7 8	AXT	JU3	10	10.J.C 10.U.V 10.3.T	1.6 3.0 1.0	jø³¹	0	5136	1963	1099	j ø ³¹	i n t	5136	2018	SHRINK	4577	283
4578	SouthernGuizhouChuanqiandian-810_shrink-1	Hmongic	SHRINK	shrink	缩	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ⁿk u ²¹	54	0	阳入.*阳平	²¹	CentralMashanHmong				1 7 8	AXT	KY3	8	8.K.C 8.Y.V 8.3.T	1.6 3.0 1.0	ⁿku²¹	0	5141	1964	1104	ⁿk u ²¹	i n t	5141	2019	SHRINK	4578	283
4579	WesternXiangxi-810_shrink-1	Hmongic	SHRINK	shrink	缩	WesternXiangxi	Xiangxi, West	west2430	tɕ i ⁴⁴ + ⁿk ɑ ŋ ³⁵	54	0	阴上.阴入.*阴平 阴平	⁴⁴ ³⁵	WesternXiangxiMiao				2 7 8 9 1 7 4 8	AXT_AXLT	CI5_KAN2	11	11.C.C 11.I.V 11.5.T 11._._ 11.K.C 11.A.V 11.N.c 11.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	tɕi⁴⁴+ⁿkɑŋ³⁵	0	5142 5143	1965	1105	tɕ i ⁴⁴ + ⁿk ɑ ŋ ³⁵	i n t + i n c t	5142 5143	2025	SHRINK _shrink	4579	283
4580	NorthernQiandong-810_shrink-1	Hmongic	SHRINK	shrink	缩	NorthernQiandong	Qiandong, North	nort2747	xʰ u ⁵³	54	646	阳平.*阴上.*阳上	⁵³	NorthernQiandongMiao	xʰ u ⁷/³	0	3150	3 7 8	AXT	GY3	7	7.G.C 7.Y.V 7.3.T	1.6 3.0 1.0	xʰu⁵³	0	5140	1966	1103	xʰ u ⁵³	i n t	5140	2024	SHRINK	4580	283
4581	WesternBaheng-810_shrink-1	Hmongic	SHRINK	shrink	缩	WesternBaheng	Baheng, West	pahn1237	kʰ u ⁵³	54	0	阴入	⁵³	PaHng				1 7 8	AXT	KY3	9	9.K.C 9.Y.V 9.3.T	1.6 3.0 1.0	kʰu⁵³	0	5141	1964	1104	kʰ u ⁵³	i n t	5141	2019	SHRINK	4581	283
4582	EasternBaheng-810_shrink-1	Hmongic	SHRINK	shrink	缩	EasternBaheng	Baheng, East	pahn1237	s o ³⁵	54	0	阴平.*阴去.*阴入.*阳入	³⁵	PaHng				3 7 8	AXT	SU2	2	2.S.C 2.U.V 2.2.T	1.6 3.0 1.0	so³⁵	0	5135	1967	1098	s o ³⁵	i n t	5135	2020	SHRINK	4582	283
4583	Jiongnai-810_shrink-1	Hmongic	SHRINK	shrink	缩	Jiongnai	Jiongnai	jion1236	ŋ j au ⁵³	54	0	阴上.*阴上.*阳上	⁵³	JiongnaiBunu				4 6 7 8	ACXT	NJA3	4	4.N.C 4.J.C 4.A.V 4.3.T	1.6 1.2 3.0 1.0	ŋjau⁵³	0	5137	1968	1100	ŋ j au ⁵³	i m n t	5137	2021	SHRINK	4583	283
4584	Mien-810_shrink-1	Mienic	SHRINK	shrink	缩	Mien	Mien	iumi1238	s u ⁵⁵	54	646	阴入	⁵⁵	luMien	ɕ o ⁷/³	0	3151	3 7 8	AXT	SY5	6	6.S.C 6.Y.V 6.5.T	1.6 3.0 1.0	su⁵⁵	0	5139	1969	1102	s u ⁵⁵	i n t	5139	2023	SHRINK	4584	283
4585	KimMun-810_shrink-1	Mienic	SHRINK	shrink	缩	KimMun	Kim Mun	kimm1245	t oː t ³⁵	54	0	阴平.阳平.阴入.阳入	³⁵	KimMun				1 7 1 8	AXLT	TUT2	5	5.T.C 5.U.V 5.T.c 5.2.T	1.6 3.0 1.1 1.0	toːt³⁵	0	5138	1970	1101	t oː t ³⁵	i n c t	5138	2022	SHRINK	4585	283
3972	EasternLuobuohe-711_beshybashful-1	Hmongic	SHY	be shy/bashful	害羞	EasternLuobuohe	Luobuohe, Eastern	luop1235	z e ³¹ + m a ⁵⁵	487	0	阴平.阳平.*阳平 阴上.阳上.*阴上.*阳上	³¹ ⁵⁵	Luopohe				3 7 8 9 4 7 8	AXT_AXT	SE3_MA5	3	3.S.C 3.E.V 3.3.T 3._._ 3.M.C 3.A.V 3.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ze³¹+ma⁵⁵	0	5151 5152	1971	1108	z e - ³¹ + m a ⁵⁵	i n t + i n t	5151 5152	2027	SHY _shy	3972	284
3973	WesternLuobuohe-711_beshybashful-1	Hmongic	SHY	be shy/bashful	害羞	WesternLuobuohe	Luobuohe, Western	luop1235	z e n ³¹	487	0	阴平.阳平.阴入.阳入.*阳平	³¹	Luopohe				3 7 4 8	AXLT	SEN3	10	10.S.C 10.E.V 10.N.c 10.3.T	1.6 3.0 1.1 1.0	zen³¹	1	5151	1972	1108	z e n ³¹	i n c t	5151	2027	SHY	3973	284
