ID	LEXIBANK_ID	SUBGROUP	CONCEPT	CONCEPT_IN_SOURCE	CHINESE_GLOSS	DOCULECT	DOCULECT_NAME	GLOTTOCODE	TOKENS	CONCEPTICON	COGID	TONE_CLASS	TONE_VALUE	RATLIFF_LANGUAGE	RATLIFF_TOKENS	RATLIFF_INDEX	RATLIFF_COGID	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS	STRICTID	LOOSEID
3484	BiaoMin-609_sweet-1	Mienic	SWEET	sweet	甜	BiaoMin	Biao Min	biao1254	k a n ³³	717	765	阴平.*阴平	³³	BiaoMon	k a n ¹	0	3710	1 7 4 8	AXLT	KAN4	1	1.K.C 1.A.V 1.N.c 1.4.T	1.6 3.0 1.1 1.0	kan³³	0	3773	1150	627
1850	NorthernQiandong-238_sweetpotato-1	Hmongic	SWEET POTATO	sweet potato	红薯	NorthernQiandong	Qiandong, North	nort2747	n a ⁵⁵ + ʔ ə ³³	159	275	0 阴平.*阴平	⁵⁵ ³³	NorthernQiandongMiao	n a ²	0	1421	4 7 8 9 1 7 8	AXT_AXT	NA5_HE4	7	7.N.C 7.A.V 7.5.T 7._._ 7.H.C 7.E.V 7.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	na⁵⁵+ʔə³³	0	3792 3793	1154	630
1854	Mien-238_sweetpotato-1	Mienic	SWEET POTATO	sweet potato	红薯	Mien	Mien	iumi1238	f u n ³¹ + d oːi ³¹	159	275	阳平 阳平	³¹ ³¹	luMien	d u ²	1	1422	3 7 4 8 9 1 7 8	AXLT_AXT	BYN3_TU3	6	6.B.C 6.Y.V 6.N.c 6.3.T 6._._ 6.T.C 6.U.V 6.3.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	fun³¹+doːi³¹	0	3791 3789	1155	629
1855	KimMun-238_sweetpotato-1	Mienic	SWEET POTATO	sweet potato	红薯	KimMun	Kim Mun	kimm1245	t oːi ³¹ + d u n ³⁵	159	275	阴上.阳上.阴去.阳去.*阳平 阴平.阳平.阴入.阳入	³¹ ³⁵	KimMun	d ɔːi ²	0	1423	1 7 8 9 1 7 4 8	AXT_AXLT	TU3_TYN2	5	5.T.C 5.U.V 5.3.T 5._._ 5.T.C 5.Y.V 5.N.c 5.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	toːi³¹+dun³⁵	0	3789 3790	1156	629
1856	BiaoMin-238_sweetpotato-1	Mienic	SWEET POTATO	sweet potato	红薯	BiaoMin	Biao Min	biao1254	d ɔi ³¹	159	275	阳平.*阳平	³¹	BiaoMon	d w ai ²	0	1424	1 7 8	AXT	TU3	1	1.T.C 1.U.V 1.3.T	1.6 3.0 1.0	dɔi³¹	0	3789	1157	629
1857	ZaoMin-238_sweetpotato-1	Mienic	SWEET POTATO	sweet potato	红薯	ZaoMin	Zao Min	dzao1238	d ai ⁵³	159	275	阳平.*阴去.*阳去	⁵³	DzaoMin	d ai ²	0	1425	1 7 8	AXT	TA3	13	13.T.C 13.A.V 13.3.T	1.6 3.0 1.0	dai⁵³	0	3789	1157	629
4817	EasternLuobuohe-867_swelloftissue-1	Hmongic	SWELL	swell (of tissue)	肿	EasternLuobuohe	Luobuohe, Eastern	luop1235	ʔ u ŋ ²⁴	1573	857	阴去.阳去.*阴去.*阳去	²⁴	Luopohe	o ŋ ᶜ/³	0	4165	1 7 4 8	AXLT	HYN2	3	3.H.C 3.Y.V 3.N.c 3.2.T	1.6 3.0 1.1 1.0	ʔuŋ²⁴	0	3798	1158	631
4818	SouthernGuizhouChuanqiandian-867_swelloftissue-1	Hmongic	SWELL	swell (of tissue)	肿	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ʔ o ŋ ⁵⁵	1573	857	阴去.*阴平	⁵⁵	CentralMashanHmong	o ŋ ⁵ᵃ/⁵	0	4164	1 7 4 8	AXLT	HUN5	8	8.H.C 8.U.V 8.N.c 8.5.T	1.6 3.0 1.1 1.0	ʔoŋ⁵⁵	0	3798	1158	631
4819	WesternXiangxi-867_swelloftissue-1	Hmongic	SWELL	swell (of tissue)	肿	WesternXiangxi	Xiangxi, West	west2430	ʔ ɑ ŋ ⁵³	1573	857	*阴上.*阳上	⁵³	WesternXiangxiMiao	ɑ ŋ ⁵	0	4162	1 7 4 8	AXLT	HAN3	11	11.H.C 11.A.V 11.N.c 11.3.T	1.6 3.0 1.1 1.0	ʔɑŋ⁵³	0	3798	1158	631
4820	NorthernQiandong-867_swelloftissue-1	Hmongic	SWELL	swell (of tissue)	肿	NorthernQiandong	Qiandong, North	nort2747	ʔ a ŋ ⁴⁴	1573	857	阴去	⁴⁴	NorthernQiandongMiao	a ŋ ⁵	0	4161	1 7 4 8	AXLT	HAN5	7	7.H.C 7.A.V 7.N.c 7.5.T	1.6 3.0 1.1 1.0	ʔaŋ⁴⁴	0	3798	1158	631
4821	WesternBaheng-867_swelloftissue-1	Hmongic	SWELL	swell (of tissue)	肿	WesternBaheng	Baheng, West	pahn1237	ʔ a ŋ ⁵⁵	1573	857	阴去	⁵⁵	PaHng	ʔ õ ⁵	0	4167	1 7 4 8	AXLT	HAN5	9	9.H.C 9.A.V 9.N.c 9.5.T	1.6 3.0 1.1 1.0	ʔaŋ⁵⁵	0	3798	1158	631
4822	EasternBaheng-867_swelloftissue-1	Hmongic	SWELL	swell (of tissue)	肿	EasternBaheng	Baheng, East	pahn1237	ʔ u ŋ ⁵⁵	1573	857	阴去.*阴平	⁵⁵	PaHng	ʔ õ ⁵	0	4167	1 7 4 8	AXLT	HYN5	2	2.H.C 2.Y.V 2.N.c 2.5.T	1.6 3.0 1.1 1.0	ʔuŋ⁵⁵	0	3798	1158	631
4823	Jiongnai-867_swelloftissue-1	Hmongic	SWELL	swell (of tissue)	肿	Jiongnai	Jiongnai	jion1236	ʔ u ŋ ³⁵	1573	857	阴去.*阴去.*阳去	³⁵	JiongnaiBunu	o ŋ ⁵	0	4166	1 7 4 8	AXLT	HYN2	4	4.H.C 4.Y.V 4.N.c 4.2.T	1.6 3.0 1.1 1.0	ʔuŋ³⁵	0	3798	1158	631
4824	Mien-867_swelloftissue-1	Mienic	SWELL	swell (of tissue)	肿	Mien	Mien	iumi1238	ʔ o m ²⁴	1573	857	阴去	²⁴	luMien	o m ⁵¹	0	4168	1 7 4 8	AXLT	HUM2	6	6.H.C 6.U.V 6.M.c 6.2.T	1.6 3.0 1.1 1.0	ʔom²⁴	0	3798	1158	631
4825	KimMun-867_swelloftissue-1	Mienic	SWELL	swell (of tissue)	肿	KimMun	Kim Mun	kimm1245	ʔ o m ⁵⁵	1573	857	阴上.阳上.阴入.阳入	⁵⁵	KimMun	ɔ m ⁵	0	4169	1 7 4 8	AXLT	HUM5	5	5.H.C 5.U.V 5.M.c 5.5.T	1.6 3.0 1.1 1.0	ʔom⁵⁵	0	3798	1158	631
4826	BiaoMin-867_swelloftissue-1	Mienic	SWELL	swell (of tissue)	肿	BiaoMin	Biao Min	biao1254	ʔ ə n ²⁴	1573	857	阴去.*阴去.*阳去	²⁴	BiaoMon	ə n ⁵	0	4170	1 7 4 8	AXLT	HEN2	1	1.H.C 1.E.V 1.N.c 1.2.T	1.6 3.0 1.1 1.0	ʔən²⁴	0	3798	1158	631
2343	Mien-368_table-1	Mienic	TABLE	table	桌子	Mien	Mien	iumi1238	t j e ³¹	1775	280	阳平	³¹	luMien	d u ²	0	1446	1 6 7 8	ACXT	TJE3	6	6.T.C 6.J.C 6.E.V 6.3.T	1.6 1.2 3.0 1.0	tje³¹	0	3811	1159	633
2344	KimMun-368_table-1	Mienic	TABLE	table	桌子	KimMun	Kim Mun	kimm1245	d o m ⁵⁵ + ŋ w ei ³¹	1775	280	阴上.阳上.阴入.阳入 阴上.阳上.阴去.阳去.*阳平	⁵⁵ ³¹	KimMun	n u ²	1	1447	1 7 4 8 9 4 6 7 8	AXLT_ACXT	TUM5_NWE3	5	5.T.C 5.U.V 5.M.c 5.5.T 5._._ 5.N.C 5.W.C 5.E.V 5.3.T	1.6 3.0 1.1 1.0 0.0 1.6 1.2 3.0 1.0	dom⁵⁵+ŋwei³¹	0	3809 3810	1160	632
59	WhiteHmong-255_thetail-1	Hmongic	TAIL	the tail		WhiteHmong	White Hmong	hmon1333	t ɯ ³³	1220	197	阴去	³³	HmongDaw	t ɯ ⁵	0	1012	1 7 8	AXT	TI4	12	12.T.C 12.I.V 12.4.T	1.6 3.0 1.0	tɯ³³	0	3814	1161	634
1196	EasternLuobuohe-140_tail-1	Hmongic	TAIL	tail	尾巴	EasternLuobuohe	Luobuohe, Eastern	luop1235	ʔ a ⁰/² + t y ⁵⁵	1220	197	轻声 阴上.阳上.*阴上.*阳上	⁰/² ⁵⁵	Luopohe	t u ᴮ/²	1	1014	1 7 8 9 1 7 8	AXT_AXT	HA6_TY5	3	3.H.C 3.A.V 3.6.T 3._._ 3.T.C 3.Y.V 3.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔa⁰/²+ty⁵⁵	0	3815 3814	1162	634
1197	WesternLuobuohe-140_tail-1	Hmongic	TAIL	tail	尾巴	WesternLuobuohe	Luobuohe, Western	luop1235	t ə ⁰/² + t u ⁵⁵	1220	197	轻声 阴上.阳上.*阴平.*阴上.*阳上	⁰/² ⁵⁵	Luopohe	t u ᴮ/²	1	1014	1 7 8 9 1 7 8	AXT_AXT	TE6_TY5	10	10.T.C 10.E.V 10.6.T 10._._ 10.T.C 10.Y.V 10.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tə⁰/²+tu⁵⁵	0	3817 3814	1163	634
1198	SouthernGuizhouChuanqiandian-140_tail-1	Hmongic	TAIL	tail	尾巴	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	t əu ⁴²	1220	197	阴上.*阴上.*阳上	⁴²	CentralMashanHmong	t ou ³ᵃ/³	0	1013	1 7 8	AXT	TE3	8	8.T.C 8.E.V 8.3.T	1.6 3.0 1.0	təu⁴²	0	3814	1161	634
1199	WesternXiangxi-140_tail-1	Hmongic	TAIL	tail	尾巴	WesternXiangxi	Xiangxi, West	west2430	p j i ⁴⁴ + t ə ⁴⁴	1220	197	阴上.阴入.*阴平 阴上.阴入.*阴平	⁴⁴ ⁴⁴	WesternXiangxiMiao	t ə ³	1	1011	1 6 7 8 9 1 7 8	ACXT_AXT	PJI5_TE5	11	11.P.C 11.J.C 11.I.V 11.5.T 11._._ 11.T.C 11.E.V 11.5.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	pji⁴⁴+tə⁴⁴	0	3818 3814	1164	634
1200	NorthernQiandong-140_tail-1	Hmongic	TAIL	tail	尾巴	NorthernQiandong	Qiandong, North	nort2747	q a ³³ + t ɛ ³⁵	1220	197	阴平.*阴平 阴上	³³ ³⁵	NorthernQiandongMiao	t ɛ ³	1	1010	1 7 8 9 1 7 8	AXT_AXT	KA4_TE2	7	7.K.C 7.A.V 7.4.T 7._._ 7.T.C 7.E.V 7.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	qa³³+tɛ³⁵	0	3816 3814	1165	634
1201	WesternBaheng-140_tail-1	Hmongic	TAIL	tail	尾巴	WesternBaheng	Baheng, West	pahn1237	t ai ³¹	1220	197	阴上	³¹	PaHng	t ɛ ³	0	1016	1 7 8	AXT	TA3	9	9.T.C 9.A.V 9.3.T	1.6 3.0 1.0	tai³¹	0	3814	1161	634
1202	EasternBaheng-140_tail-1	Hmongic	TAIL	tail	尾巴	EasternBaheng	Baheng, East	pahn1237	t ei ³¹³	1220	197	阴上.*阴上	³¹³	PaHng	t ɛ ³	0	1016	1 7 8	AXT	TE6	2	2.T.C 2.E.V 2.6.T	1.6 3.0 1.0	tei³¹³	0	3814	1161	634
1203	Jiongnai-140_tail-1	Hmongic	TAIL	tail	尾巴	Jiongnai	Jiongnai	jion1236	ð au ⁵³	1220	197	阴上.*阴上.*阳上	⁵³	JiongnaiBunu	ð au ³	0	1015	3 7 8	AXT	DA3	4	4.D.C 4.A.V 4.3.T	1.6 3.0 1.0	ðau⁵³	0	3814	1161	634
1204	Mien-140_tail-1	Mienic	TAIL	tail	尾巴	Mien	Mien	iumi1238	t ui ⁵³	1220	197	阴上	⁵³	luMien	t w ei ³	0	1017	1 7 8	AXT	TY3	6	6.T.C 6.Y.V 6.3.T	1.6 3.0 1.0	tui⁵³	0	3814	1161	634
1205	KimMun-140_tail-1	Mienic	TAIL	tail	尾巴	KimMun	Kim Mun	kimm1245	ˀt ei ⁵¹	1220	197	阴上.阳上.*阴上.*阳上	⁵¹	KimMun	t ei ³	0	1018	1 7 8	AXT	TE3	5	5.T.C 5.E.V 5.3.T	1.6 3.0 1.0	ˀtei⁵¹	0	3814	1161	634
1206	BiaoMin-140_tail-1	Mienic	TAIL	tail	尾巴	BiaoMin	Biao Min	biao1254	k ɔ ⁴² + d ɔi ³⁵	1220	197	阳上.阳去 阴上	⁴² ³⁵	BiaoMon	d w ai ³	1	1019	1 7 8 9 1 7 8	AXT_AXT	KU3_TU2	1	1.K.C 1.U.V 1.3.T 1._._ 1.T.C 1.U.V 1.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	kɔ⁴²+dɔi³⁵	0	3813 3814	1166	634
1207	ZaoMin-140_tail-1	Mienic	TAIL	tail	尾巴	ZaoMin	Zao Min	dzao1238	d ui ²⁴	1220	197	阴上.*阳平	²⁴	DzaoMin	d u/w i ³	0	1020	1 7 8	AXT	TY2	13	13.T.C 13.Y.V 13.2.T	1.6 3.0 1.0	dui²⁴	0	3814	1161	634
1789	EasternLuobuohe-232_taro-1	Hmongic	TARO	taro	芋头	EasternLuobuohe	Luobuohe, Eastern	luop1235	t a ŋ ³¹ + ⁿɢ w a ŋ ²⁴ + ˀʑ u ³¹	351	108	阴平.阳平.*阳平 阴去.阳去.*阴去.*阳去 阴平.阳平.*阳平	³¹ ²⁴ ³¹	Luopohe	w o ᶜ/³	1	510	1 7 4 8 9 1 6 7 4 8 9 3 7 8	AXLT_ACXLT_AXT	TAN3_KWAN2_SY3	3	3.T.C 3.A.V 3.N.c 3.3.T 3._._ 3.K.C 3.W.C 3.A.V 3.N.c 3.2.T 3._._ 3.S.C 3.Y.V 3.3.T	1.6 3.0 1.1 1.0 0.0 1.6 1.2 3.0 1.1 1.0 0.0 1.6 3.0 1.0	taŋ³¹+ⁿɢwaŋ²⁴+ˀʑu³¹	0	3832 3833 3834	1167	635
1790	WesternLuobuohe-232_taro-1	Hmongic	TARO	taro	芋头	WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + w o ³⁵	351	108	轻声 阴去.阳去.*阴去.*阳去	⁰/² ³⁵	Luopohe	w o ᶜ/³	1	510	1 7 8 9 6 7 8	AXT_AXT	HE6_WU2	10	10.H.C 10.E.V 10.6.T 10._._ 10.W.C 10.U.V 10.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔə⁰/²+wo³⁵	0	3836 3833	1168	635
1791	SouthernGuizhouChuanqiandian-232_taro-1	Hmongic	TARO	taro	芋头	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	w ɯ ¹³ + h æ ⁵⁵	351	108	阳去.阴入.*阴去.*阳去 阴去.*阴平	¹³ ⁵⁵	CentralMashanHmong	w ɯ ⁶/¹³	0	509	6 7 8 9 3 7 8	AXT_AXT	WI2_HE5	8	8.W.C 8.I.V 8.2.T 8._._ 8.H.C 8.E.V 8.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	wɯ¹³+hæ⁵⁵	0	3833 3836	1169	635
1792	WesternXiangxi-232_taro-1	Hmongic	TARO	taro	芋头	WesternXiangxi	Xiangxi, West	west2430	p j i ⁴⁴ + w ə ⁴²	351	108	阴上.阴入.*阴平 0	⁴⁴ ⁴²	WesternXiangxiMiao	w ə ⁶/¹³	1	507	1 6 7 8 9 6 7 8	ACXT_AXT	PJI5_WE3	11	11.P.C 11.J.C 11.I.V 11.5.T 11._._ 11.W.C 11.E.V 11.3.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	pji⁴⁴+wə⁴²	0	3837 3833	1170	635
1793	NorthernQiandong-232_taro-1	Hmongic	TARO	taro	芋头	NorthernQiandong	Qiandong, North	nort2747	ɣ o ³³ + v u ¹³	351	108	阴平.*阴平 阴入.*阴去.*阳去	³³ ¹³	NorthernQiandongMiao	v u ⁶/¹³	1	506	3 7 8 9 3 7 8	AXT_AXT	GU4_BY2	7	7.G.C 7.U.V 7.4.T 7._._ 7.B.C 7.Y.V 7.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ɣo³³+vu¹³	0	3834 3833	1171	635
1794	WesternBaheng-232_taro-1	Hmongic	TARO	taro	芋头	WesternBaheng	Baheng, West	pahn1237	w o ⁴⁴	351	108	阳去	⁴⁴	PaHng	v ɔ ⁶/¹³	0	512	6 7 8	AXT	WU5	9	9.W.C 9.U.V 9.5.T	1.6 3.0 1.0	wo⁴⁴	0	3833	1172	635
1795	Jiongnai-232_taro-1	Hmongic	TARO	taro	芋头	Jiongnai	Jiongnai	jion1236	w au ¹¹ + kʰ j eu ³⁵	351	108	阳去 阴去.*阴去.*阳去	¹¹ ³⁵	JiongnaiBunu	v au ⁶/¹³	0	511	6 7 8 9 1 6 7 8	AXT_ACXT	WA1_KJE2	4	4.W.C 4.A.V 4.1.T 4._._ 4.K.C 4.J.C 4.E.V 4.2.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	wau¹¹+kʰjeu³⁵	0	3833 3835	1173	635
1796	Mien-232_taro-1	Mienic	TARO	taro	芋头	Mien	Mien	iumi1238	h əu ²¹	351	108	阳去	²¹	luMien	h ou ⁶/¹³	0	513	3 7 8	AXT	HE3	6	6.H.C 6.E.V 6.3.T	1.6 3.0 1.0	həu²¹	1	3836	1174	635
1797	KimMun-232_taro-1	Mienic	TARO	taro	芋头	KimMun	Kim Mun	kimm1245	h eu ⁴²	351	108	阴去.阳去.阴入.阳入	⁴²	KimMun	h ɔu ⁶/¹³	0	514	3 7 8	AXT	HE3	5	5.H.C 5.E.V 5.3.T	1.6 3.0 1.0	heu⁴²	0	3836	1174	635
1799	ZaoMin-232_taro-1	Mienic	TARO	taro	芋头	ZaoMin	Zao Min	dzao1238	d ai ⁵³ + v u ²²	351	108	阳平.*阴去.*阳去 阳去.阳入	⁵³ ²²	DzaoMin	v u ⁶/¹³	1	515	1 7 8 9 3 7 8	AXT_AXT	TA3_BY1	13	13.T.C 13.A.V 13.3.T 13._._ 13.B.C 13.Y.V 13.1.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	dai⁵³+vu²²	0	3832 3833	1175	635
2026	EasternLuobuohe-284_tea-1	Hmongic	TEA	tea	茶	EasternLuobuohe	Luobuohe, Eastern	luop1235	ʔ a ⁰/² + ʑ i ⁵⁵	1373	707	轻声 阴上.阳上.*阴上.*阳上	⁰/² ⁵⁵	Luopohe	ʑ i ᴮ/²	1	3405	1 7 8 9 3 7 8	AXT_AXT	HA6_SI5	3	3.H.C 3.A.V 3.6.T 3._._ 3.S.C 3.I.V 3.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔa⁰/²+ʑi⁵⁵	0	3852 3851	1176	636
2027	WesternLuobuohe-284_tea-1	Hmongic	TEA	tea	茶	WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + ʑ i ⁵⁵	1373	707	轻声 阴上.阳上.*阴平.*阴上.*阳上	⁰/² ⁵⁵	Luopohe	ʑ i ᴮ/²	1	3405	1 7 8 9 3 7 8	AXT_AXT	HE6_SI5	10	10.H.C 10.E.V 10.6.T 10._._ 10.S.C 10.I.V 10.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔə⁰/²+ʑi⁵⁵	0	3852 3851	1176	636
2028	SouthernGuizhouChuanqiandian-284_tea-1	Hmongic	TEA	tea	茶	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	tɕ i ¹¹	1373	707	阳上	¹¹	CentralMashanHmong	tɕ i ⁴	0	3404	2 7 8	AXT	CI1	8	8.C.C 8.I.V 8.1.T	1.6 3.0 1.0	tɕi¹¹	0	3851	1177	636
2029	WesternXiangxi-284_tea-1	Hmongic	TEA	tea	茶	WesternXiangxi	Xiangxi, West	west2430	c i ²²	1373	707	0	²²	WesternXiangxiMiao	c i ⁴	0	3403	1 7 8	AXT	CI1	11	11.C.C 11.I.V 11.1.T	1.6 3.0 1.0	ci²²	0	3851	1177	636
2030	NorthernQiandong-284_tea-1	Hmongic	TEA	tea	茶	NorthernQiandong	Qiandong, North	nort2747	tɕ i n ¹¹	1373	707	阳上	¹¹	NorthernQiandongMiao	tɕ e n ⁴	0	3402	2 7 4 8	AXLT	CIN1	7	7.C.C 7.I.V 7.N.c 7.1.T	1.6 3.0 1.1 1.0	tɕin¹¹	0	3851	1177	636
2031	WesternBaheng-284_tea-1	Hmongic	TEA	tea	茶	WesternBaheng	Baheng, West	pahn1237	tɕ i ¹¹	1373	707	阳上	¹¹	PaHng	tɕ i ⁴	0	3407	2 7 8	AXT	CI1	9	9.C.C 9.I.V 9.1.T	1.6 3.0 1.0	tɕi¹¹	0	3851	1177	636
2032	EasternBaheng-284_tea-1	Hmongic	TEA	tea	茶	EasternBaheng	Baheng, East	pahn1237	tɕ i ¹¹	1373	707	阳上	¹¹	PaHng	tɕ i ⁴	0	3407	2 7 8	AXT	CI1	2	2.C.C 2.I.V 2.1.T	1.6 3.0 1.0	tɕi¹¹	0	3851	1177	636
2033	Jiongnai-284_tea-1	Hmongic	TEA	tea	茶	Jiongnai	Jiongnai	jion1236	tʃ i ³¹	1373	707	阳上.*阳平	³¹	JiongnaiBunu	tʃ i ⁴	0	3406	1 7 8	AXT	TI3	4	4.T.C 4.I.V 4.3.T	1.6 3.0 1.0	tʃi³¹	0	3851	1177	636
2034	Mien-284_tea-1	Mienic	TEA	tea	茶	Mien	Mien	iumi1238	ts a ³¹	1373	597	阳平	³¹	luMien	tɕ a ²	0	2930	2 7 8	AXT	CA3	6	6.C.C 6.A.V 6.3.T	1.6 3.0 1.0	tsa³¹	0	3851	1177	636
2035	KimMun-284_tea-1	Mienic	TEA	tea	茶	KimMun	Kim Mun	kimm1245	tʃ a ³³	1373	597	阴平.阳平.*阴平	³³	KimMun	ȶ a ²	0	2931	1 7 8	AXT	TA4	5	5.T.C 5.A.V 5.4.T	1.6 3.0 1.0	tʃa³³	0	3851	1177	636
2036	BiaoMin-284_tea-1	Mienic	TEA	tea	茶	BiaoMin	Biao Min	biao1254	t j a ³¹	1373	597	阳平.*阳平	³¹	BiaoMon	ȶ a ²	0	2932	1 6 7 8	ACXT	TJA3	1	1.T.C 1.J.C 1.A.V 1.3.T	1.6 1.2 3.0 1.0	tja³¹	1	3851	1177	636
2037	ZaoMin-284_tea-1	Mienic	TEA	tea	茶	ZaoMin	Zao Min	dzao1238	t a ⁵³	1373	597	阳平.*阴去.*阳去	⁵³	DzaoMin	t a ²	0	2933	1 7 8	AXT	TA3	13	13.T.C 13.A.V 13.3.T	1.6 3.0 1.0	ta⁵³	0	3851	1177	636
3954	Mien-701_tell-1	Mienic	TELL	tell	告诉	Mien	Mien	iumi1238	b o ²⁴	1711	56	阴去	²⁴	luMien	b u ⁵¹	0	261	1 7 8	AXT	PU2	6	6.P.C 6.U.V 6.2.T	1.6 3.0 1.0	bo²⁴	1	3866	1178	637
3955	KimMun-701_tell-1	Mienic	TELL	tell	告诉	KimMun	Kim Mun	kimm1245	b u ⁵⁵	1711	56	阴上.阳上.阴入.阳入	⁵⁵	KimMun	b u ⁵	0	262	1 7 8	AXT	PY5	5	5.P.C 5.Y.V 5.5.T	1.6 3.0 1.0	bu⁵⁵	1	3866	1178	637
3956	BiaoMin-701_tell-1	Mienic	TELL	tell	告诉	BiaoMin	Biao Min	biao1254	b u ²⁴	1711	56	阴去.*阴去.*阳去	²⁴	BiaoMon	b u ⁵	0	263	1 7 8	AXT	PY2	1	1.P.C 1.Y.V 1.2.T	1.6 3.0 1.0	bu²⁴	0	3866	1178	637
3957	ZaoMin-701_tell-1	Mienic	TELL	tell	告诉	ZaoMin	Zao Min	dzao1238	b au ⁴² + t o ŋ ²²	1711	56	阴去.*阴上.*阳上 阳去.阳入	⁴² ²²	DzaoMin	b ɔu ³	0	264	1 7 8 9 1 7 4 8	AXT_AXLT	PA3_TUN1	13	13.P.C 13.A.V 13.3.T 13._._ 13.T.C 13.U.V 13.N.c 13.1.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	bau⁴²+toŋ²²	0	3866 3867	1179	637
230	WhiteHmong-920_ten-1	Hmongic	TEN	ten		WhiteHmong	White Hmong	hmon1333	k au ²¹³	1515	706	阳上	²¹³	HmongDaw	k au ⁸/²⁴	0	3393	1 7 8	AXT	KA6	12	12.K.C 12.A.V 12.6.T	1.6 3.0 1.0	kau²¹³	0	3873	1180	639
2655	EasternLuobuohe-437_ten-1	Hmongic	TEN	ten	十	EasternLuobuohe	Luobuohe, Eastern	luop1235	ʁ o ³¹	1515	706	阴平.阳平.*阳平	³¹	Luopohe	ɣ o ᴰ/⁴	0	3395	5 7 8	AXT	RU3	3	3.R.C 3.U.V 3.3.T	1.6 3.0 1.0	ʁo³¹	0	3873	1180	639
2656	WesternLuobuohe-437_ten-1	Hmongic	TEN	ten	十	WesternLuobuohe	Luobuohe, Western	luop1235	ʁ o ³¹	1515	706	阴平.阳平.阴入.阳入.*阳平	³¹	Luopohe	ɣ o ᴰ/⁴	0	3395	5 7 8	AXT	RU3	10	10.R.C 10.U.V 10.3.T	1.6 3.0 1.0	ʁo³¹	0	3873	1180	639
2657	SouthernGuizhouChuanqiandian-437_ten-1	Hmongic	TEN	ten	十	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	k u ²¹	1515	706	阳入.*阳平	²¹	CentralMashanHmong	k u ⁸/²⁴	0	3394	1 7 8	AXT	KY3	8	8.K.C 8.Y.V 8.3.T	1.6 3.0 1.0	ku²¹	0	3873	1180	639
2658	WesternXiangxi-437_ten-1	Hmongic	TEN	ten	十	WesternXiangxi	Xiangxi, West	west2430	k u ²²	1515	706	0	²²	WesternXiangxiMiao	k u ⁸/²⁴	0	3392	1 7 8	AXT	KY1	11	11.K.C 11.Y.V 11.1.T	1.6 3.0 1.0	ku²²	0	3873	1180	639
2659	NorthernQiandong-437_ten-1	Hmongic	TEN	ten	十	NorthernQiandong	Qiandong, North	nort2747	tɕ u ³¹	1515	706	阳入.*阳平	³¹	NorthernQiandongMiao	tɕ u ⁸/²⁴	0	3391	2 7 8	AXT	CY3	7	7.C.C 7.Y.V 7.3.T	1.6 3.0 1.0	tɕu³¹	0	3873	1180	639
2660	WesternBaheng-437_ten-1	Hmongic	TEN	ten	十	WesternBaheng	Baheng, West	pahn1237	k u ⁴²	1515	706	阳入	⁴²	PaHng	k ɯ ⁸/²⁴	0	3397	1 7 8	AXT	KY3	9	9.K.C 9.Y.V 9.3.T	1.6 3.0 1.0	ku⁴²	0	3873	1180	639
2661	EasternBaheng-437_ten-1	Hmongic	TEN	ten	十	EasternBaheng	Baheng, East	pahn1237	kʰ u ³¹	1515	706	阳去.阳入	³¹	PaHng	k ɯ ⁸/²⁴	0	3397	1 7 8	AXT	KY3	2	2.K.C 2.Y.V 2.3.T	1.6 3.0 1.0	kʰu³¹	0	3873	1180	639
