ID	LEXIBANK_ID	SUBGROUP	ID_IN_SOURCE	CONCEPT	CONCEPT_IN_SOURCE	CHINESE_GLOSS	DOCULECT	DOCULECT_NAME	GLOTTOCODE	TOKENS	CONCEPTICON	CONCEPTICON_ID	COGID	TONE_CLASS	TONE_VALUE	CLASSIFICATION	RATLIFF_FORM	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS
2284	EasternBaheng-349_carryingpoleshoulderpole-1	Hmongic		SHOULDER POLE	carrying pole (shoulder pole)		EasternBaheng	Baheng, East	pahn1237	q a ⁰/³ + p i ³¹³ + t a ⁵⁵	3432		0	? 阴上 阴去	⁰/³ ³¹³ ⁵⁵	Baheng		1 7 8 9 1 7 8 9 1 7 8	AXT_AXT_AXT	KA6_PI6_TA5	2	2.K.C 2.A.V 2.6.T 2._._ 2.P.C 2.I.V 2.6.T 2._._ 2.T.C 2.A.V 2.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	qa⁰/³+pi³¹³+ta⁵⁵	0	5119 5120 5117
2285	Jiongnai-349_carryingpoleshoulderpole-1	Hmongic		SHOULDER POLE	carrying pole (shoulder pole)		Jiongnai	Jiongnai	jion1236	t əu ⁴⁴	3432		0	阴平	⁴⁴	Jiongnai		1 7 8	AXT	TE5	4	4.T.C 4.E.V 4.5.T	1.6 3.0 1.0	təu⁴⁴	0	5117
2286	Mien-349_carryingpoleshoulderpole-1	Mienic		SHOULDER POLE	carrying pole (shoulder pole)		Mien	Mien	iumi1238	t j a ŋ ²⁴ + m oː ŋ ²³¹	3432		92	阴去 阳上	²⁴ ²³¹	Mien	m o ŋ ⁵	1 6 7 4 8 9 4 7 4 8	ACXLT_AXLT	TJAN2_MUN6	6	6.T.C 6.J.C 6.A.V 6.N.c 6.2.T 6._._ 6.M.C 6.U.V 6.N.c 6.6.T	1.6 1.2 3.0 1.1 1.0 0.0 1.6 3.0 1.1 1.0	tjaŋ²⁴+moːŋ²³¹	0	5117 5118
2287	KimMun-349_carryingpoleshoulderpole-1	Mienic		SHOULDER POLE	carrying pole (shoulder pole)		KimMun	Kim Mun	kimm1245	d au ⁵⁵ + m u ŋ ³¹	3432		92	去声.清.入声.清.短 上声.浊.去声.气	⁵⁵ ³¹	Kim Mun	m u ŋ ⁴	1 7 8 9 4 7 4 8	AXT_AXLT	TA5_MYN3	5	5.T.C 5.A.V 5.5.T 5._._ 5.M.C 5.Y.V 5.N.c 5.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	dau⁵⁵+muŋ³¹	0	5117 5118
2288	BiaoMin-349_carryingpoleshoulderpole-1	Mienic		SHOULDER POLE	carrying pole (shoulder pole)		BiaoMin	Biao Min	biao1254	t a ⁵³ + m ɔ ŋ ⁴²	3432		92	阴入 阳上.阳去	⁵³ ⁴²	Biao Min	m ɔ ŋ ⁴	1 7 8 9 4 7 4 8	AXT_AXLT	TA3_MUN3	1	1.T.C 1.A.V 1.3.T 1._._ 1.M.C 1.U.V 1.N.c 1.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	ta⁵³+mɔŋ⁴²	0	5117 5118
2289	ZaoMin-349_carryingpoleshoulderpole-1	Mienic		SHOULDER POLE	carrying pole (shoulder pole)		ZaoMin	Zao Min	dzao1238	d o m ⁴⁴ + h o ŋ ⁴⁴	3432		0	阴平.阳上.阴入 阴平.阳上.阴入	⁴⁴ ⁴⁴	Zao Min		1 7 4 8 9 3 7 4 8	AXLT_AXLT	TUM5_HUN5	13	13.T.C 13.U.V 13.M.c 13.5.T 13._._ 13.H.C 13.U.V 13.N.c 13.5.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.1 1.0	dom⁴⁴+hoŋ⁴⁴	0	5117 5123
4579	EasternLuobuohe-810_shrink-1	Hmongic		SHRINK	shrink		EasternLuobuohe	Luobuohe, Eastern	luop1235	j o ³³	54		0	入	³³	Luopohe		6 7 8	AXT	JU4	3	3.J.C 3.U.V 3.4.T	1.6 3.0 1.0	jo³³	0	5140
4580	WesternLuobuohe-810_shrink-1	Hmongic		SHRINK	shrink		WesternLuobuohe	Luobuohe, Western	luop1235	j ø ³¹	54		0	平.上	³¹	Luopohe		6 7 8	AXT	JU3	10	10.J.C 10.U.V 10.3.T	1.6 3.0 1.0	jø³¹	0	5140
4581	SouthernGuizhouChuanqiandian-810_shrink-1	Hmongic		SHRINK	shrink		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ⁿk u ²¹	54		0	?	²¹	Southern Chuanqiandian		1 7 8	AXT	KY3	8	8.K.C 8.Y.V 8.3.T	1.6 3.0 1.0	ⁿku²¹	0	5144
4582	WesternXiangxi-810_shrink-1	Hmongic		SHRINK	shrink		WesternXiangxi	Xiangxi, West	west2430	tɕ i ⁴⁴ + ⁿk ɑ ŋ ³⁵	54		0	阴上.阴入 阴平	⁴⁴ ³⁵	Western Xiangxi		2 7 8 9 1 7 4 8	AXT_AXLT	CI5_KAN2	11	11.C.C 11.I.V 11.5.T 11._._ 11.K.C 11.A.V 11.N.c 11.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	tɕi⁴⁴+ⁿkɑŋ³⁵	0	5145 5146
4583	NorthernQiandong-810_shrink-1	Hmongic		SHRINK	shrink		NorthernQiandong	Qiandong, North	nort2747	xʰ u ⁵³	54		646	阳平	⁵³	Northern Qiandong	xʰ u ⁷/³	3 7 8	AXT	GY3	7	7.G.C 7.Y.V 7.3.T	1.6 3.0 1.0	xʰu⁵³	0	5143
4584	WesternBaheng-810_shrink-1	Hmongic		SHRINK	shrink		WesternBaheng	Baheng, West	pahn1237	kʰ u ⁵³	54		0	阴入	⁵³	Baheng		1 7 8	AXT	KY3	9	9.K.C 9.Y.V 9.3.T	1.6 3.0 1.0	kʰu⁵³	0	5144
4585	EasternBaheng-810_shrink-1	Hmongic		SHRINK	shrink		EasternBaheng	Baheng, East	pahn1237	s o ³⁵	54		0	阴平	³⁵	Baheng		3 7 8	AXT	SU2	2	2.S.C 2.U.V 2.2.T	1.6 3.0 1.0	so³⁵	0	5139
4586	Jiongnai-810_shrink-1	Hmongic		SHRINK	shrink		Jiongnai	Jiongnai	jion1236	ŋ j au ⁵³	54		0	阴上	⁵³	Jiongnai		4 6 7 8	ACXT	NJA3	4	4.N.C 4.J.C 4.A.V 4.3.T	1.6 1.2 3.0 1.0	ŋjau⁵³	0	5141
4587	Mien-810_shrink-1	Mienic		SHRINK	shrink		Mien	Mien	iumi1238	s u ⁵⁵	54		646	阴入	⁵⁵	Mien	ɕ o ⁷/³	3 7 8	AXT	SY5	6	6.S.C 6.Y.V 6.5.T	1.6 3.0 1.0	su⁵⁵	0	5139
4588	KimMun-810_shrink-1	Mienic		SHRINK	shrink		KimMun	Kim Mun	kimm1245	t oː t ³⁵	54		0	平声.清.入声.清.长	³⁵	Kim Mun		1 7 1 8	AXLT	TUT2	5	5.T.C 5.U.V 5.T.c 5.2.T	1.6 3.0 1.1 1.0	toːt³⁵	0	5142
3975	EasternLuobuohe-711_beshybashful-1	Hmongic		SHY	be shy/bashful		EasternLuobuohe	Luobuohe, Eastern	luop1235	z e ³¹ + m a ⁵⁵	487		0	平 上	³¹ ⁵⁵	Luopohe		3 7 8 9 4 7 8	AXT_AXT	SE3_MA5	3	3.S.C 3.E.V 3.3.T 3._._ 3.M.C 3.A.V 3.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ze³¹+ma⁵⁵	0	5155 5156
3976	WesternLuobuohe-711_beshybashful-1	Hmongic		SHY	be shy/bashful		WesternLuobuohe	Luobuohe, Western	luop1235	z e n ³¹	487		0	平.上	³¹	Luopohe		3 7 4 8	AXLT	SEN3	10	10.S.C 10.E.V 10.N.c 10.3.T	1.6 3.0 1.1 1.0	zen³¹	1	5155
3977	SouthernGuizhouChuanqiandian-711_beshybashful-1	Hmongic		SHY	be shy/bashful		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	t ɔ ⁵⁵ + s u/w a ⁵³	487		0	阳平.阳入 ?	⁵⁵ ⁵³	Southern Chuanqiandian		1 7 8 9 3 6 7 8	AXT_ACXT	TU5_SWA3	8	8.T.C 8.U.V 8.5.T 8._._ 8.S.C 8.W.C 8.A.V 8.3.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	tɔ⁵⁵+su/wa⁵³	0	5152 5153
3978	WesternXiangxi-711_beshybashful-1	Hmongic		SHY	be shy/bashful		WesternXiangxi	Xiangxi, West	west2430	ts ei ³¹ + n e ³¹	487		0	阳平 阳平	³¹ ³¹	Western Xiangxi		2 7 8 9 4 7 8	AXT_AXT	CE3_NE3	11	11.C.C 11.E.V 11.3.T 11._._ 11.N.C 11.E.V 11.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tsei³¹+ne³¹	0	5155 5154
3979	NorthernQiandong-711_beshybashful-1	Hmongic		SHY	be shy/bashful		NorthernQiandong	Qiandong, North	nort2747	ɕ i ⁴⁴ + s a ¹³	487		0	阴去 阴入	⁴⁴ ¹³	Northern Qiandong		3 7 8 9 3 7 8	AXT_AXT	SI5_SA2	7	7.S.C 7.I.V 7.5.T 7._._ 7.S.C 7.A.V 7.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ɕi⁴⁴+sa¹³	0	5155 5153
3980	WesternBaheng-711_beshybashful-1	Hmongic		SHY	be shy/bashful		WesternBaheng	Baheng, West	pahn1237	tɕ i ŋ ³³ + nʲ e ³³	487		0	阳平 阳平	³³ ³³	Baheng		2 7 4 8 9 4 7 8	AXLT_AXT	CIN4_NE4	9	9.C.C 9.I.V 9.N.c 9.4.T 9._._ 9.N.C 9.E.V 9.4.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	tɕiŋ³³+nʲe³³	0	5155 5154
3981	EasternBaheng-711_beshybashful-1	Hmongic		SHY	be shy/bashful		EasternBaheng	Baheng, East	pahn1237	h e ³¹³ + ŋ */ə ŋ̍ ³⁵	487		0	阴上 阴平	³¹³ ³⁵	Baheng		3 7 8 9 4 7 4 8	AXT_AXLT	HE6_NEN2	2	2.H.C 2.E.V 2.6.T 2._._ 2.N.C 2.E.V 2.N.c 2.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	he³¹³+ŋ*/əŋ̍³⁵	0	5153 5154
3982	Jiongnai-711_beshybashful-1	Hmongic		SHY	be shy/bashful		Jiongnai	Jiongnai	jion1236	ŋ j ai ⁵³	487		0	阴上	⁵³	Jiongnai		4 6 7 8	ACXT	NJA3	4	4.N.C 4.J.C 4.A.V 4.3.T	1.6 1.2 3.0 1.0	ŋjai⁵³	0	5154
3983	KimMun-711_beshybashful-1	Mienic		SHY	be shy/bashful		KimMun	Kim Mun	kimm1245	ȵ ai ³⁵	487		620	平声.清.入声.清.长	³⁵	Kim Mun	ȵ ai ¹	4 7 8	AXT	NA2	5	5.N.C 5.A.V 5.2.T	1.6 3.0 1.0	ȵai³⁵	0	5154
3984	BiaoMin-711_beshybashful-1	Mienic		SHY	be shy/bashful		BiaoMin	Biao Min	biao1254	k a ⁴² + tʰ j au ²⁴	487		0	阳上.阳去 阴去	⁴² ²⁴	Biao Min		1 7 8 9 1 6 7 8	AXT_ACXT	KA3_TJA2	1	1.K.C 1.A.V 1.3.T 1._._ 1.T.C 1.J.C 1.A.V 1.2.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	ka⁴²+tʰjau²⁴	0	5151 5152
2302	EasternLuobuohe-351_sickle-1	Hmongic		SICKLE	sickle		EasternLuobuohe	Luobuohe, Eastern	luop1235	kʰ o ³³ + l i ³³	341		406	入 入	³³ ³³	Luopohe	l e n ᴬ/¹	1 7 8 9 5 7 8	AXT_AXT	KU4_LI4	3	3.K.C 3.U.V 3.4.T 3._._ 3.L.C 3.I.V 3.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	kʰo³³+li³³	0	5172 5171
2303	WesternLuobuohe-351_sickle-1	Hmongic		SICKLE	sickle		WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + k o ⁵⁵	341		406	? 去	⁰/² ⁵⁵	Luopohe	l e n ᴬ/¹	1 7 8 9 1 7 8	AXT_AXT	HE6_KU5	10	10.H.C 10.E.V 10.6.T 10._._ 10.K.C 10.U.V 10.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔə⁰/²+ko⁵⁵	0	5175 5172
2304	SouthernGuizhouChuanqiandian-351_sickle-1	Hmongic		SICKLE	sickle		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	l e n ²²	341		406	阳去	²²	Southern Chuanqiandian	ɭ æi n ²	5 7 4 8	AXLT	LEN1	8	8.L.C 8.E.V 8.N.c 8.1.T	1.6 3.0 1.1 1.0	len²²	0	5171
2305	WesternXiangxi-351_sickle-1	Hmongic		SICKLE	sickle		WesternXiangxi	Xiangxi, West	west2430	q o ³⁵ + ⁿp o ⁴⁴	341		0	阴平 阴上.阴入	³⁵ ⁴⁴	Western Xiangxi		1 7 8 9 1 7 8	AXT_AXT	KU2_PU5	11	11.K.C 11.U.V 11.2.T 11._._ 11.P.C 11.U.V 11.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	qo³⁵+ⁿpo⁴⁴	0	5172 5173
2306	NorthernQiandong-351_sickle-1	Hmongic		SICKLE	sickle		NorthernQiandong	Qiandong, North	nort2747	q a ³³ + l j i n ⁵⁵	341		406	阴平 ?	³³ ⁵⁵	Northern Qiandong	ȴ e n ²	1 7 8 9 5 6 7 4 8	AXT_ACXLT	KA4_LJIN5	7	7.K.C 7.A.V 7.4.T 7._._ 7.L.C 7.J.C 7.I.V 7.N.c 7.5.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.1 1.0	qa³³+ljin⁵⁵	0	5172 5171
2307	WesternBaheng-351_sickle-1	Hmongic		SICKLE	sickle		WesternBaheng	Baheng, West	pahn1237	m a ⁵³	341		0	阴入	⁵³	Baheng		4 7 8	AXT	MA3	9	9.M.C 9.A.V 9.3.T	1.6 3.0 1.0	ma⁵³	0	5169
2308	EasternBaheng-351_sickle-1	Hmongic		SICKLE	sickle		EasternBaheng	Baheng, East	pahn1237	l j e ³³	341		0	阳平	³³	Baheng		5 6 7 8	ACXT	LJE4	2	2.L.C 2.J.C 2.E.V 2.4.T	1.6 1.2 3.0 1.0	lje³³	0	5171
2309	Jiongnai-351_sickle-1	Hmongic		SICKLE	sickle		Jiongnai	Jiongnai	jion1236	l i n ³³	341		406	阳平	³³	Jiongnai	l j e n ²	5 7 4 8	AXLT	LIN4	4	4.L.C 4.I.V 4.N.c 4.4.T	1.6 3.0 1.1 1.0	lin³³	0	5171
2310	Mien-351_sickle-1	Mienic		SICKLE	sickle		Mien	Mien	iumi1238	l i m ³¹	341		406	阳平	³¹	Mien	l i m ⁴	5 7 4 8	AXLT	LIM3	6	6.L.C 6.I.V 6.M.c 6.3.T	1.6 3.0 1.1 1.0	lim³¹	0	5174
2311	KimMun-351_sickle-1	Mienic		SICKLE	sickle		KimMun	Kim Mun	kimm1245	p a ⁰/² + k aːu ³⁵	341		0	? 平声.清.入声.清.长	⁰/² ³⁵	Kim Mun		1 7 8 9 1 7 8	AXT_AXT	PA6_KA2	5	5.P.C 5.A.V 5.6.T 5._._ 5.K.C 5.A.V 5.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	pa⁰/²+kaːu³⁵	0	5173 5172
2312	BiaoMin-351_sickle-1	Mienic		SICKLE	sickle		BiaoMin	Biao Min	biao1254	m ɛ ⁴² + t a ³³	341		406	阳上.阳去 阴平	⁴² ³³	Biao Min	l j ɛ n ²	4 7 8 9 1 7 8	AXT_AXT	ME3_TA4	1	1.M.C 1.E.V 1.3.T 1._._ 1.T.C 1.A.V 1.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	mɛ⁴²+ta³³	0	5169 5170
2313	ZaoMin-351_sickle-1	Mienic		SICKLE	sickle		ZaoMin	Zao Min	dzao1238	ʑ a m ⁵³ + l o ⁴⁴ + ʑ u ²²	341		406	阳平 阴平.阳上.阴入 阳去.阳入	⁵³ ⁴⁴ ²²	Zao Min	dz j a m ²	3 7 4 8 9 5 7 8 9 3 7 8	AXLT_AXT_AXT	SAM3_LU5_SY1	13	13.S.C 13.A.V 13.M.c 13.3.T 13._._ 13.L.C 13.U.V 13.5.T 13._._ 13.S.C 13.Y.V 13.1.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʑam⁵³+lo⁴⁴+ʑu²²	0	5174 5176 5177
4517	EasternLuobuohe-792_sievesomething-1	Hmongic		SIEVE	sieve (something)		EasternLuobuohe	Luobuohe, Eastern	luop1235	ʂ e ³¹	86		0	平	³¹	Luopohe		3 7 8	AXT	SE3	3	3.S.C 3.E.V 3.3.T	1.6 3.0 1.0	ʂe³¹	0	5190
4518	WesternLuobuohe-792_sievesomething-1	Hmongic		SIEVE	sieve (something)		WesternLuobuohe	Luobuohe, Western	luop1235	s e ³¹	86		0	平.上	³¹	Luopohe		3 7 8	AXT	SE3	10	10.S.C 10.E.V 10.3.T	1.6 3.0 1.0	se³¹	1	5190
4519	SouthernGuizhouChuanqiandian-792_sievesomething-1	Hmongic		SIEVE	sieve (something)		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ʐ a ŋ ¹³	86		0	阴上	¹³	Southern Chuanqiandian		3 7 4 8	AXLT	SAN2	8	8.S.C 8.A.V 8.N.c 8.2.T	1.6 3.0 1.1 1.0	ʐaŋ¹³	0	5190
4520	WesternXiangxi-792_sievesomething-1	Hmongic		SIEVE	sieve (something)		WesternXiangxi	Xiangxi, West	west2430	ɕ ɔ ⁵³	86		539	?	⁵³	Western Xiangxi	ɕ ɔ ⁵	3 7 8	AXT	SU3	11	11.S.C 11.U.V 11.3.T	1.6 3.0 1.0	ɕɔ⁵³	1	5190
4521	NorthernQiandong-792_sievesomething-1	Hmongic		SIEVE	sieve (something)		NorthernQiandong	Qiandong, North	nort2747	ɕʰ a ³³	86		0	阴平	³³	Northern Qiandong		3 7 8	AXT	SA4	7	7.S.C 7.A.V 7.4.T	1.6 3.0 1.0	ɕʰa³³	1	5190
4522	WesternBaheng-792_sievesomething-1	Hmongic		SIEVE	sieve (something)		WesternBaheng	Baheng, West	pahn1237	h e ³¹	86		0	阴上	³¹	Baheng		3 7 8	AXT	HE3	9	9.H.C 9.E.V 9.3.T	1.6 3.0 1.0	he³¹	0	5190
4523	EasternBaheng-792_sievesomething-1	Hmongic		SIEVE	sieve (something)		EasternBaheng	Baheng, East	pahn1237	ˀh ei ³¹³	86		0	阴上	³¹³	Baheng		3 7 8	AXT	HE6	2	2.H.C 2.E.V 2.6.T	1.6 3.0 1.0	ˀhei³¹³	0	5190
4524	Jiongnai-792_sievesomething-1	Hmongic		SIEVE	sieve (something)		Jiongnai	Jiongnai	jion1236	θ ai ⁴⁴	86		0	阴平	⁴⁴	Jiongnai		3 7 8	AXT	DA5	4	4.D.C 4.A.V 4.5.T	1.6 3.0 1.0	θai⁴⁴	0	5190
4525	Mien-792_sievesomething-1	Mienic		SIEVE	sieve (something)		Mien	Mien	iumi1238	l o ³¹	86		0	阳平	³¹	Mien		5 7 8	AXT	LU3	6	6.L.C 6.U.V 6.3.T	1.6 3.0 1.0	lo³¹	0	5192
4526	KimMun-792_sievesomething-1	Mienic		SIEVE	sieve (something)		KimMun	Kim Mun	kimm1245	g w a n ⁵⁵	86		0	去声.清.入声.清.短	⁵⁵	Kim Mun		1 6 7 4 8	ACXLT	KWAN5	5	5.K.C 5.W.C 5.A.V 5.N.c 5.5.T	1.6 1.2 3.0 1.1 1.0	gwan⁵⁵	0	5191
4527	BiaoMin-792_sievesomething-1	Mienic		SIEVE	sieve (something)		BiaoMin	Biao Min	biao1254	s ɛ ³³	86		0	阴平	³³	Biao Min		3 7 8	AXT	SE4	1	1.S.C 1.E.V 1.4.T	1.6 3.0 1.0	sɛ³³	1	5190
4528	ZaoMin-792_sievesomething-1	Mienic		SIEVE	sieve (something)		ZaoMin	Zao Min	dzao1238	h e ⁴⁴	86		0	阴平.阳上.阴入	⁴⁴	Zao Min		3 7 8	AXT	HE5	13	13.H.C 13.E.V 13.5.T	1.6 3.0 1.0	he⁴⁴	0	5190
279	WhiteHmong-1151_tosing-1			SING	to sing		WhiteHmong	White Hmong	hmon1333	h u ˧/³³ + ⁿk au ˥˧/⁵³	1261		785	˧ ˥˧	˧/³³ ˥˧/⁵³	White Hmong	q u/w a ²	3 7 8 9 1 7 8	AXT_AXT	HY4_KA3	12	12.H.C 12.Y.V 12.4.T 12._._ 12.K.C 12.A.V 12.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	hu˧/³³+ⁿkau˥˧/⁵³	0	5205 5206
280	WhiteHmong-1151_tosing-2			SING	to sing		WhiteHmong	White Hmong	hmon1333	h ai ˩/¹¹ + ⁿk au ˥˧/⁵³	1261		785	˩ ˥˧	˩/¹¹ ˥˧/⁵³	White Hmong	q u/w a ²	3 7 8 9 1 7 8	AXT_AXT	HA1_KA3	12	12.H.C 12.A.V 12.1.T 12._._ 12.K.C 12.A.V 12.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	hai˩/¹¹+ⁿkau˥˧/⁵³	0	5205 5206
3708	EasternLuobuohe-652_sing-1	Hmongic		SING	sing		EasternLuobuohe	Luobuohe, Eastern	luop1235	ʔ a ²⁴	1261		785	去	²⁴	Luopohe	ʁ i ᴬ/¹	1 7 8	AXT	HA2	3	3.H.C 3.A.V 3.2.T	1.6 3.0 1.0	ʔa²⁴	1	5205
3709	WesternLuobuohe-652_sing-1	Hmongic		SING	sing		WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ɑ ³⁵	1261		785	入	³⁵	Luopohe	ʁ i ᴬ/¹	1 7 8	AXT	HA2	10	10.H.C 10.A.V 10.2.T	1.6 3.0 1.0	ʔɑ³⁵	1	5205
3710	SouthernGuizhouChuanqiandian-652_sing-1	Hmongic		SING	sing		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ʔ a ŋ ⁵⁵	1261		785	阳平.阳入	⁵⁵	Southern Chuanqiandian	h a ²	1 7 4 8	AXLT	HAN5	8	8.H.C 8.A.V 8.N.c 8.5.T	1.6 3.0 1.1 1.0	ʔaŋ⁵⁵	1	5204
3711	WesternXiangxi-652_sing-1	Hmongic		SING	sing		WesternXiangxi	Xiangxi, West	west2430	ⁿq ə ³⁵ + s a ⁴⁴	1261		0	阴平 阴上.阴入	³⁵ ⁴⁴	Western Xiangxi		1 7 8 9 3 7 8	AXT_AXT	KE2_SA5	11	11.K.C 11.E.V 11.2.T 11._._ 11.S.C 11.A.V 11.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ⁿqə³⁵+sa⁴⁴	0	5206 5207
3712	NorthernQiandong-652_sing-1	Hmongic		SING	sing		NorthernQiandong	Qiandong, North	nort2747	t j o ⁴⁴	1261		785	阴去	⁴⁴	Northern Qiandong	k e n ²	1 6 7 8	ACXT	TJU5	7	7.T.C 7.J.C 7.U.V 7.5.T	1.6 1.2 3.0 1.0	tjo⁴⁴	1	5203
3713	WesternBaheng-652_sing-1	Hmongic		SING	sing		WesternBaheng	Baheng, West	pahn1237	ʔ i ⁵⁵	1261		0	阴去	⁵⁵	Baheng		1 7 8	AXT	HI5	9	9.H.C 9.I.V 9.5.T	1.6 3.0 1.0	ʔi⁵⁵	1	5205
3714	EasternBaheng-652_sing-1	Hmongic		SING	sing		EasternBaheng	Baheng, East	pahn1237	tɕʰ a ŋ ⁵⁵	1261		0	阴去	⁵⁵	Baheng		2 7 4 8	AXLT	CAN5	2	2.C.C 2.A.V 2.N.c 2.5.T	1.6 3.0 1.1 1.0	tɕʰaŋ⁵⁵	0	5204
3715	Jiongnai-652_sing-1	Hmongic		SING	sing		Jiongnai	Jiongnai	jion1236	ʃ a ŋ ³⁵	1261		0	阴去	³⁵	Jiongnai		3 7 4 8	AXLT	SAN2	4	4.S.C 4.A.V 4.N.c 4.2.T	1.6 3.0 1.1 1.0	ʃaŋ³⁵	0	5204
3716	Mien-652_sing-1	Mienic		SING	sing		Mien	Mien	iumi1238	tsʰ aː ŋ ²⁴	1261		785	阴去	²⁴	Mien	h aːu ²	2 7 4 8	AXLT	CAN2	6	6.C.C 6.A.V 6.N.c 6.2.T	1.6 3.0 1.1 1.0	tsʰaːŋ²⁴	0	5204
3717	KimMun-652_sing-1	Mienic		SING	sing		KimMun	Kim Mun	kimm1245	tʃʰ u ŋ ³¹	1261		785	上声.浊.去声.气	³¹	Kim Mun	h aːu ²	1 7 4 8	AXLT	TYN3	5	5.T.C 5.Y.V 5.N.c 5.3.T	1.6 3.0 1.1 1.0	tʃʰuŋ³¹	0	5204
3718	BiaoMin-652_sing-1	Mienic		SING	sing		BiaoMin	Biao Min	biao1254	tʰ ɥ ə ²⁴	1261		785	阴去	²⁴	Biao Min	h j au ³	1 6 7 8	ACXT	TJE2	1	1.T.C 1.J.C 1.E.V 1.2.T	1.6 1.2 3.0 1.0	tʰɥə²⁴	0	5203
177	WhiteHmong-726_tosink-1			SINK (DESCEND)	to sink		WhiteHmong	White Hmong	hmon1333	t o ˧˩/³¹	1088		236	˧˩	˧˩/³¹	White Hmong	t ɔ ⁶/¹³	1 7 8	AXT	TU3	12	12.T.C 12.U.V 12.3.T	1.6 3.0 1.0	to˧˩/³¹	0	5220
3719	EasternLuobuohe-654_sink-1	Hmongic		SINK (DESCEND)	sink		EasternLuobuohe	Luobuohe, Eastern	luop1235	p u ŋ ³¹	1088		236	平	³¹	Luopohe	t o ŋ ᴬ/¹	1 7 4 8	AXLT	PYN3	3	3.P.C 3.Y.V 3.N.c 3.3.T	1.6 3.0 1.1 1.0	puŋ³¹	1	5221
3720	WesternLuobuohe-654_sink-1	Hmongic		SINK (DESCEND)	sink		WesternLuobuohe	Luobuohe, Western	luop1235	t o ŋ ³¹ + ⁿɢ ɑ ⁵⁵	1088		236	平.上 去	³¹ ⁵⁵	Luopohe	t o ŋ ᴬ/¹	1 7 4 8 9 1 7 8	AXLT_AXT	TUN3_KA5	10	10.T.C 10.U.V 10.N.c 10.3.T 10._._ 10.K.C 10.A.V 10.5.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	toŋ³¹+ⁿɢɑ⁵⁵	0	5220 5223
3721	SouthernGuizhouChuanqiandian-654_sink-1	Hmongic		SINK (DESCEND)	sink		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	p a ŋ ³²	1088		236	?	³²	Southern Chuanqiandian	t o ŋ ⁶/¹³	1 7 4 8	AXLT	PAN3	8	8.P.C 8.A.V 8.N.c 8.3.T	1.6 3.0 1.1 1.0	paŋ³²	1	5221
3722	WesternXiangxi-654_sink-1	Hmongic		SINK (DESCEND)	sink		WesternXiangxi	Xiangxi, West	west2430	t u ²²	1088		0	?	²²	Western Xiangxi		1 7 8	AXT	TY1	11	11.T.C 11.Y.V 11.1.T	1.6 3.0 1.0	tu²²	0	5220
3723	NorthernQiandong-654_sink-1	Hmongic		SINK (DESCEND)	sink		NorthernQiandong	Qiandong, North	nort2747	t a ŋ ⁵⁵	1088		236	?	⁵⁵	Northern Qiandong	t a ŋ ²	1 7 4 8	AXLT	TAN5	7	7.T.C 7.A.V 7.N.c 7.5.T	1.6 3.0 1.1 1.0	taŋ⁵⁵	0	5220
